0 6 1 -7.3055886131621447e-05
1 2 5 1.1559069688349552e-05
2 1 4 2.4205888436616423e-05
3 3 1 1.3380256521390867e-05
4 3 2 7.318335055365901e-06
5 3 1 4.4743576771259678e-06
6 2 1 3.0285226529064666e-06
7 4 1 2.2015359651840166e-06
8 4 1 1.6802507078543107e-06
9 3 2 1.3278271443573164e-06
10 4 0 1.077249958743444e-06
11 3 2 8.9222214069570634e-07
12 3 1 7.5149009340740123e-07
13 4 1 6.4184913510293375e-07
14 3 1 5.5470974654629491e-07
15 4 1 4.8427442814628413e-07
16 3 1 4.2651228216782427e-07
17 4 2 3.7854276928653842e-07
18 4 2 3.3826423510712439e-07
19 5 3 3.041089598299913e-07
20 4 3 2.7489092740103042e-07
21 4 2 2.497005956045153e-07
22 4 1 2.2783140121013958e-07
23 2 1 2.0872340114931773e-07
24 2 1 1.9192617244454381e-07
