380.0, -7.70456875195e-05, 2.00597880494e-06, 2.56934969505e-05, 1.59698732962e-05, 9.21043284372e-06, 5.73223611637e-06, 3.88980672214e-06, 2.82306073076e-06, 2.15037355731e-06, 1.69675727164e-06, 1.37505922863e-06, 1.13798682962e-06, 9.57931210245e-07, 8.17803831231e-07, 7.06524323258e-07, 6.16632526207e-07, 5.42947177147e-07, 4.81773986984e-07, 4.30419003096e-07, 3.86878319015e-07, 3.49635336467e-07, 3.17525031992e-07, 2.89641848162e-07, 2.6527352437e-07, 2.43845697979e-07, 2.24904895896e-07, 2.08079405639e-07, 1.93060102021e-07, 1.79605050013e-07, 1.67503074397e-07, 1.56576577085e-07
390.0, -7.93214911999e-05, -1.84745468155e-07, 2.68431538405e-05, 1.70699925603e-05, 9.9233347204e-06, 6.18497513981e-06, 4.19391095865e-06, 3.04063046203e-06, 2.3142415643e-06, 1.82504482329e-06, 1.47846075024e-06, 1.223230899e-06, 1.02948258781e-06, 8.78754482747e-07, 7.59089340676e-07, 6.62443496721e-07, 5.83233882393e-07, 5.1748095355e-07, 4.6228337501e-07, 4.15485261708e-07, 3.75453811711e-07, 3.40936910238e-07, 3.10959210757e-07, 2.84751347578e-07, 2.61702669247e-07, 2.41318727004e-07, 2.23195826283e-07, 2.07011738136e-07, 1.92493460124e-07, 1.79413051824e-07, 1.67595167443e-07
400.0, -8.19142237998e-05, -2.55344163882e-06, 2.82375362621e-05, 1.83635749593e-05, 1.07534659175e-05, 6.70881978756e-06, 4.54415583557e-06, 3.29043077406e-06, 2.50200905628e-06, 1.97185733744e-06, 1.5966975858e-06, 1.32065271862e-06, 1.11122642437e-06, 9.48370326442e-07, 8.19117465032e-07, 7.14753207865e-07, 6.29232992379e-07, 5.58251562774e-07, 4.98671075253e-07, 4.48159016431e-07, 4.04954045328e-07, 3.6770068916e-07, 3.35346638058e-07, 3.07058053039e-07, 2.82176223792e-07, 2.60168612319e-07, 2.40603368145e-07, 2.23125494855e-07, 2.07443556825e-07, 1.93316487606e-07, 1.80544301236e-07
410.0, -8.47592825258e-05, -5.03365844621e-06, 2.98651964021e-05, 1.98351514231e-05, 1.16888875343e-05, 7.2949087462e-06, 4.93388802636e-06, 3.56735839672e-06, 2.70967939768e-06, 2.13399629189e-06, 1.72715801412e-06, 1.42808138045e-06, 1.20132922704e-06, 1.02508322974e-06, 8.85252959576e-07, 7.72379134816e-07, 6.79906514276e-07, 6.03168752513e-07, 5.38767696053e-07, 4.84178429876e-07, 4.37492097204e-07, 3.97243984805e-07, 3.62294289629e-07, 3.31744743605e-07, 3.04880781977e-07, 2.81128373356e-07, 2.60021856393e-07, 2.41175970956e-07, 2.24280858182e-07, 2.09074251796e-07, 1.95342386156e-07
420.0, -8.77875805323e-05, -7.50909084188e-06, 3.17012078334e-05, 2.14504466154e-05, 1.27038491219e-05, 7.92510628687e-06, 5.35009719023e-06, 3.86176332236e-06, 2.92984493613e-06, 2.30560447643e-06, 1.86509460453e-06, 1.54158912146e-06, 1.29648574503e-06, 1.10607153613e-06, 9.55057410147e-07, 8.33192282898e-07, 7.33378262744e-07, 6.50566555707e-07, 5.81081280841e-07, 5.22193496433e-07, 4.71841369392e-07, 4.28443930916e-07, 3.90770534199e-07, 3.57854144687e-07, 3.28920335621e-07, 3.03352140205e-07, 2.80647871514e-07, 2.60395174704e-07, 2.42259189002e-07, 2.25955688686e-07, 2.11257085528e-07
430.0, -9.09292514421e-05, -9.80803795445e-06, 3.37011767197e-05, 2.31501964529e-05, 1.37547536121e-05, 8.5695780693e-06, 5.77195759066e-06, 4.1584894603e-06, 3.15101982946e-06, 2.47767570264e-06, 2.00324933866e-06, 1.65519637778e-06, 1.39168078171e-06, 1.18706445815e-06, 1.02484754723e-06, 8.93979970745e-07, 7.86818444743e-07, 6.97928880591e-07, 6.23358005273e-07, 5.60171406029e-07, 5.06152559641e-07, 4.59602034163e-07, 4.19203703504e-07, 3.83916321359e-07, 3.52905738117e-07, 3.25516097269e-07, 3.01206071291e-07, 2.79529149393e-07, 2.60134088088e-07, 2.42727905896e-07, 2.2707245786e-07
440.0, -9.41142898734e-05, -1.17100381973e-05, 3.57954013792e-05, 2.48464039053e-05, 1.47783327098e-05, 9.18612467247e-06, 6.17063520792e-06, 4.43688612135e-06, 3.35771722421e-06, 2.63814390731e-06, 2.13193374538e-06, 1.76093873335e-06, 1.48024292361e-06, 1.26238961789e-06, 1.08973703356e-06, 9.50487857794e-07, 8.36487156236e-07, 7.41941566843e-07, 6.62637705438e-07, 5.9545105403e-07, 5.38022740645e-07, 4.88542226048e-07, 4.45605190989e-07, 4.08105806038e-07, 3.75161506285e-07, 3.460693153e-07, 3.20251697852e-07, 2.97252088404e-07, 2.76696123351e-07, 2.58171521694e-07, 2.41424036646e-07
450.0, -9.7266007355e-05, -1.29701841469e-05, 3.78850641445e-05, 2.64240099636e-05, 1.56944229896e-05, 9.72271441602e-06, 6.51136649463e-06, 4.67243747465e-06, 3.53172812783e-06, 2.7729080111e-06, 2.23987222605e-06, 1.84957108e-06, 1.55444084116e-06, 1.32547725769e-06, 1.14407269359e-06, 9.97796089825e-07, 8.78063414602e-07, 7.78777337201e-07, 6.95508941917e-07, 6.24970364664e-07, 5.64683814423e-07, 5.12749501219e-07, 4.67682849069e-07, 4.28330210699e-07, 3.93765674733e-07, 3.63246302665e-07, 3.36169102971e-07, 3.12052366754e-07, 2.90430487829e-07, 2.70713648917e-07, 2.53352408251e-07
460.0, -0.000100285622664, -1.33622686764e-05, 3.98432095959e-05, 2.77507166691e-05, 1.64150456947e-05, 1.01242609006e-05, 6.75835026537e-06, 4.8403522184e-06, 3.65483839325e-06, 2.86794358324e-06, 2.3158825744e-06, 1.91194539455e-06, 1.60663784006e-06, 1.36984685448e-06, 1.182280926e-06, 1.03105907623e-06, 9.07292724289e-07, 8.04672732141e-07, 7.18614922349e-07, 6.45719294913e-07, 5.83424080236e-07, 5.29757214834e-07, 4.83194585531e-07, 4.4253575503e-07, 4.06823466709e-07, 3.7529169738e-07, 3.47321841187e-07, 3.22365856442e-07, 2.99943659106e-07, 2.79123123184e-07, 2.614974032e-07
470.0, -0.000103033139625, -1.27337326376e-05, 4.15234017798e-05, 2.86956503027e-05, 1.68593176542e-05, 1.03430077565e-05, 6.88183054105e-06, 4.92055570735e-06, 3.71250108733e-06, 2.91213315852e-06, 2.35113382436e-06, 1.94084378749e-06, 1.63081240855e-06, 1.39039076333e-06, 1.19996795669e-06, 1.04645374069e-06, 9.2081765636e-07, 8.16652552503e-07, 7.29301650976e-07, 6.5531121149e-07, 5.92080490224e-07, 5.37607600596e-07, 4.90345372835e-07, 4.4907803062e-07, 4.12826846054e-07, 3.8081302867e-07, 3.52415017447e-07, 3.27107813806e-07, 3.0437625708e-07, 2.83690317032e-07, 2.65629772359e-07
