0 6 2 -8.7787556161325589e-05
1 6 2 -7.5090894509396665e-06
2 6 2 3.1701208858291603e-05
3 6 4 2.1450447227649018e-05
4 6 0 1.2703853206184279e-05
5 3 3 7.9251064363590071e-06
6 1 4 5.3500971902334499e-06
7 3 0 3.8617639565727215e-06
8 5 2 2.9298468452105934e-06
9 5 2 2.3056083981947801e-06
10 5 4 1.8651018465236822e-06
11 6 4 1.5416009439226729e-06
12 5 2 1.2965035928122084e-06
13 4 1 1.1060955682629816e-06
14 5 2 9.5509391878776535e-07
15 5 2 8.3324303066846236e-07
16 5 1 7.3343996545898869e-07
17 5 2 6.5065499209289619e-07
18 4 1 5.8118732475289785e-07
19 5 2 5.2234132234018223e-07
20 5 2 4.7202592870564147e-07
21 6 2 4.2866608873125803e-07
22 6 2 3.910363772992034e-07
23 5 2 3.5816904147799663e-07
24 5 2 3.2927778496250964e-07
25 5 2 3.0375767882332186e-07
26 5 1 2.8109686423854889e-07
27 3 1 2.6088089884989504e-07
28 4 1 2.4278631797290638e-07
29 5 2 2.2651878340156244e-07
30 4 1 2.1184749232084842e-07
