0 6 2 -8.1914201226537104e-05
1 6 2 -2.5534403870971742e-06
2 6 3 2.8237536823675814e-05
3 6 2 1.8363575976917565e-05
4 5 2 1.0753467050510853e-05
5 3 3 6.708820278244591e-06
6 3 4 4.5441573710454646e-06
7 3 2 3.29043145477491e-06
8 4 1 2.5020111162055537e-06
9 5 3 1.9718616268983979e-06
10 6 2 1.5967055964358163e-06
11 6 3 1.3206654954665968e-06
12 6 3 1.1112464532479914e-06
13 6 2 9.4840155208006877e-07
14 6 3 8.1916110728879353e-07
15 6 3 7.1481454116100089e-07
16 6 3 6.2931724820291706e-07
17 6 3 5.5836515915676129e-07
18 6 3 4.9881982657332052e-07
19 6 3 4.483530567861788e-07
20 6 2 4.051997166332272e-07
21 6 2 3.6800605393412223e-07
22 6 2 3.3572444464392182e-07
23 6 2 3.0752163419272788e-07
24 6 3 2.8274515135103242e-07
25 6 2 2.6083323870062487e-07
26 6 2 2.4137965127040284e-07
27 4 2 2.2402698121678229e-07
28 4 3 2.0847563494960032e-07
29 4 2 1.9450265913439778e-07
30 6 2 1.8189168298433581e-07
