0.0 -7.8659620712626663e-05 -7.8659654597939418e-05 -7.8659670906418468e-05 -7.8659679876502312e-05 -7.8659685327533892e-05 -7.8659688915834908e-05 -7.8659691383330233e-05 -7.865969315038295e-05 -7.8659694468339057e-05
1.0 1.3515201450666326e-05 1.3515212186496396e-05 1.3515216925864079e-05 1.3515219648946736e-05 1.351522127227383e-05 1.3515222327847564e-05 1.3515223062285973e-05 1.3515223589517637e-05 1.3515223987161391e-05
2.0 2.7039174733651904e-05 2.703918156632001e-05 2.7039184526405484e-05 2.7039186168574053e-05 2.7039187161626898e-05 2.7039187808564419e-05 2.70391882605765e-05 2.7039188581907766e-05 2.7039188826012226e-05
3.0 1.4719235087343434e-05 1.4719238790319821e-05 1.4719240327425542e-05 1.4719241150333114e-05 1.4719241640669487e-05 1.4719241980071161e-05 1.4719242184829018e-05 1.4719242349908795e-05 1.4719242468357791e-05
4.0 7.9119542229095736e-06 7.9119571138016095e-06 7.9119580729706957e-06 7.9119585333703245e-06 7.9119588255145461e-06 7.9119590014124149e-06 7.911959101193284e-06 7.9119592281060686e-06 7.9119592635163419e-06
5.0 4.7814111502490799e-06 4.7814148296028376e-06 4.7814157005463289e-06 4.7814161633643427e-06 4.7814163309759126e-06 4.7814164384383694e-06 4.781416507532801e-06 4.7814166189162343e-06 4.7814165997900084e-06
6.0 3.2184602888754222e-06 3.218466791119037e-06 3.2184680913616811e-06 3.218468511401151e-06 3.2184686641541473e-06 3.2184687796338116e-06 3.2184688338626633e-06 3.2184689042113678e-06 3.2184689173321292e-06
7.0 2.3342967725228179e-06 2.3343091570609922e-06 2.3343113252160854e-06 2.334311964495671e-06 2.3343121849785746e-06 2.3343122756493719e-06 2.3343123164098085e-06 2.3343123973869757e-06 2.3343123715427354e-06
8.0 1.7798787820711527e-06 1.7799016291110708e-06 1.7799054757053296e-06 1.7799064786835402e-06 1.77990678966265e-06 1.7799069397626922e-06 1.779906914086232e-06 1.7799069391830044e-06 1.7799070412519361e-06
9.0 1.4058939166500357e-06 1.4059337812829185e-06 1.4059403272939605e-06 1.4059419168338192e-06 1.4059424956141811e-06 1.4059427054829684e-06 1.4059427323998501e-06 1.4059428455319181e-06 1.4059428162650339e-06
10.0 1.1402455027512829e-06 1.140311432429295e-06 1.1403221941810558e-06 1.1403247804684133e-06 1.1403255533522602e-06 1.1403259282478937e-06 1.1403259689790018e-06 1.1403258498629876e-06 1.1403260588949915e-06
11.0 9.4417427179676773e-07 9.4427816327954839e-07 9.4429482770857597e-07 9.4429886721656771e-07 9.4430013251973302e-07 9.4430058816677806e-07 9.4430051050011721e-07 9.4430059082688185e-07 9.443007224113358e-07
12.0 7.950637158684217e-07 7.9522037323426605e-07 7.9524546418713e-07 7.952512927637702e-07 7.952530853838712e-07 7.9525381746005685e-07 7.9525418126194658e-07 7.9525383942525488e-07 7.9525418034905651e-07
13.0 6.7888616727700866e-07 6.7911403035598747e-07 6.7915018798060129e-07 6.791586042244674e-07 6.7916141579443929e-07 6.7916231480224373e-07 6.7916230999125562e-07 6.7916240156616548e-07 6.7916249709885585e-07
14.0 5.8652476338179084e-07 5.8684565425294802e-07 5.8689636067149561e-07 5.8690801929938011e-07 5.8691141449686577e-07 5.8691311781323695e-07 5.8691348887265766e-07 5.8691296536383248e-07 5.8691337882216785e-07
15.0 5.1182842201329026e-07 5.1226807501901554e-07 5.123368519355191e-07 5.1235243597659913e-07 5.1235760040570082e-07 5.1235939968167259e-07 5.1235990124596596e-07 5.1235992005194709e-07 5.1235982131020507e-07
16.0 4.5051744442024638e-07 4.5110508881927059e-07 4.5119619495796772e-07 4.5121683421381599e-07 4.5122333744122499e-07 4.5122583179269749e-07 4.5122656188623423e-07 4.5122592616811057e-07 4.5122677085923984e-07
17.0 3.9953614851603539e-07 4.0030464153130518e-07 4.0042256825003151e-07 4.0044900104662259e-07 4.0045754090980274e-07 4.0046052229485615e-07 4.0046160085571144e-07 4.0046093479865977e-07 4.0046145630762878e-07
18.0 3.5665272598836933e-07 3.576386460165861e-07 3.5778850166044365e-07 3.5782156731963644e-07 3.5783179688861578e-07 3.5783591579336233e-07 3.5783762168365218e-07 3.5783696913745825e-07 3.5783813755562142e-07
19.0 3.2020583976849735e-07 3.2144917367420326e-07 3.2163547135029307e-07 3.2167615841775426e-07 3.2168924947959217e-07 3.2169394207506504e-07 3.2169605986383551e-07 3.2169575463421489e-07 3.2169657531303161e-07
20.0 2.8893746392245991e-07 2.9048093018557124e-07 2.9070938944338744e-07 2.9075872212205058e-07 2.9077472166869755e-07 2.9077897493550289e-07 2.9078308260211196e-07 2.9078285935546247e-07 2.9078235134400276e-07
21.0 2.618841711341417e-07 2.6377046187563589e-07 2.6404620519370355e-07 2.6410478777163869e-07 2.6412226931226556e-07 2.6412872404615287e-07 2.6413224313241185e-07 2.641324288377718e-07 2.6413156618339077e-07
22.0 2.3828722590885861e-07 2.4056662677880135e-07 2.408928180880786e-07 2.4096196540763655e-07 2.4098258878394566e-07 2.4099008292605516e-07 2.4099366329689811e-07 2.4099408600490918e-07 2.4099441310830058e-07
23.0 2.1755989344516193e-07 2.2027892027499598e-07 2.2066002386979089e-07 2.207387976269987e-07 2.207623297637779e-07 2.207698243801444e-07 2.2077337119624044e-07 2.2077682426940922e-07 2.2077827567638311e-07
