0 6 2 -7.6004114304304668e-05
1 6 2 3.0670134770416585e-06
2 6 3 2.5192422281991373e-05
3 6 3 1.547439826305115e-05
4 5 0 8.8863812236100386e-06
5 3 2 5.5253988919449271e-06
6 2 5 3.7504202667264084e-06
7 3 0 2.7231259976388356e-06
8 4 1 2.0750062336671279e-06
9 4 2 1.6377057382198199e-06
10 4 1 1.3274396780061816e-06
11 3 2 1.0987149719153277e-06
12 6 5 9.2496451523593082e-07
13 6 1 7.8971778310312294e-07
14 5 1 6.8230798633734599e-07
15 5 3 5.9553533944052842e-07
16 4 2 5.2440483291886543e-07
17 4 3 4.6535307746974336e-07
18 4 1 4.1578216371120681e-07
19 4 3 3.7375827358191483e-07
20 4 1 3.3781562397188962e-07
21 4 3 3.0683614395776577e-07
22 4 3 2.7993685353619602e-07
23 4 1 2.5643533783433435e-07
24 4 1 2.3577710148519855e-07
25 4 1 2.1752212519960089e-07
26 3 1 2.0131976931073283e-07
27 3 1 1.8686108188658724e-07
28 4 1 1.7390840898470288e-07
29 4 1 1.6226341409458157e-07
30 3 1 1.5174476868687256e-07
