0 6 2 -7.704566820201365e-05
1 6 2 2.005980044370798e-06
2 6 2 2.5693497883672942e-05
3 6 4 1.5969874219477394e-05
4 6 3 9.2104332375917263e-06
5 3 2 5.7322363760313798e-06
6 3 3 3.8898072032415141e-06
7 3 0 2.823061055130341e-06
8 4 3 2.150374721881073e-06
9 4 1 1.6967597073244956e-06
10 5 2 1.375063612466333e-06
11 5 1 1.1379940814449699e-06
12 6 5 9.579427215591862e-07
13 5 4 8.1782062158483811e-07
14 6 3 7.0654875434562096e-07
15 5 4 6.1666595447028923e-07
16 5 2 5.4299280428335494e-07
17 5 1 4.8183431976448182e-07
18 5 4 4.3049693552881288e-07
19 5 1 3.8697840634034226e-07
20 5 2 3.4976240938500975e-07
21 5 2 3.1768462695452971e-07
22 5 4 2.8983168408054184e-07
23 5 1 2.6549640390126954e-07
24 5 1 2.4410979097456568e-07
25 5 1 2.2521212755429646e-07
26 5 2 2.0843224910944285e-07
27 5 4 1.9345970472427844e-07
28 5 4 1.8005812297643161e-07
29 6 2 1.680047024525529e-07
30 4 3 1.5710796025607883e-07
