0.0 -8.156924313785637e-05 -8.156926551720099e-05 -8.1569277805897106e-05 -8.156928532397196e-05 -8.1569290244891399e-05 -8.1569293625042091e-05 -8.1569296062442443e-05 -8.1569297874601576e-05
1.0 1.3705261354510899e-05 1.3705267935687124e-05 1.370527163691111e-05 1.3705273795273632e-05 1.3705275240412474e-05 1.3705276232590096e-05 1.3705276959590209e-05 1.3705277483111567e-05
2.0 2.8487695077266269e-05 2.8487699074702027e-05 2.8487701341218835e-05 2.8487702718955959e-05 2.8487703593260568e-05 2.8487704217859896e-05 2.8487704661717476e-05 2.8487704994854074e-05
3.0 1.5547145495455736e-05 1.5547147608874378e-05 1.5547148725424207e-05 1.5547149397032616e-05 1.5547149867214903e-05 1.5547150150810858e-05 1.554715036470047e-05 1.5547150539060972e-05
4.0 8.3284929307923811e-06 8.3284942285741551e-06 8.3284948432674405e-06 8.3284952399376301e-06 8.3284955030239798e-06 8.3284956321056938e-06 8.3284958135077809e-06 8.3284958376853284e-06
5.0 5.0131061948378271e-06 5.0131073395720513e-06 5.0131079550435016e-06 5.0131082036791558e-06 5.0131083386631598e-06 5.013108457465271e-06 5.0131085967107443e-06 5.0131085585152724e-06
6.0 3.3660228903281032e-06 3.366024553122589e-06 3.3660250895289419e-06 3.3660253464138077e-06 3.3660254566982898e-06 3.3660255565331107e-06 3.3660256180386116e-06 3.3660256294961129e-06
7.0 2.4382921552929705e-06 2.4382949885728802e-06 2.4382957357698986e-06 2.4382960500546263e-06 2.4382962572819704e-06 2.4382962794734005e-06 2.4382963052593332e-06 2.4382963457011711e-06
8.0 1.858057826774788e-06 1.8580627873633871e-06 1.858064016045946e-06 1.8580645243318272e-06 1.8580646526451928e-06 1.8580647590840524e-06 1.8580648214206963e-06 1.8580648557696827e-06
9.0 1.467188228933468e-06 1.467196752403438e-06 1.4671988774372627e-06 1.4671995740353984e-06 1.4671998894709552e-06 1.467199910820957e-06 1.4671999233676535e-06 1.4671999987669711e-06
10.0 1.1897533906681867e-06 1.189767395916734e-06 1.1897707850796743e-06 1.1897719556376962e-06 1.1897722382889643e-06 1.1897723213683466e-06 1.1897726558771219e-06 1.1897725162554186e-06
11.0 9.8508364946286431e-07 9.8510586770266836e-07 9.8511111162871303e-07 9.8511282581968537e-07 9.8511351171290368e-07 9.8511371625784053e-07 9.8511380070578192e-07 9.8511381960935375e-07
