0 6 2 -9.2551641515273251e-05
1 6 3 1.1984218970689439e-05
2 6 3 3.4113577102886627e-05
3 6 2 1.9240684807739688e-05
4 6 4 1.0317190921479553e-05
5 4 1 6.1492639876153487e-06
6 6 2 4.0929325635532106e-06
7 6 3 2.9494594028809187e-06
8 6 5 2.2412975176927991e-06
9 6 4 1.7670389247299621e-06
10 6 5 1.4315327201843445e-06
11 6 2 1.1845167331366998e-06
12 6 2 9.9699014515395192e-07
13 5 1 8.5108458960467723e-07
14 5 2 7.3524044325885478e-07
15 5 2 6.41676609533266e-07
16 5 2 5.649929505861623e-07
17 5 2 5.0134084695326381e-07
18 6 2 4.47913888572355e-07
19 6 2 4.0262494820811726e-07
20 5 2 3.638959801850101e-07
21 6 2 3.3051018593171226e-07
22 6 2 3.0152972112282102e-07
23 6 2 2.7620929563337407e-07
24 6 2 2.5395576471782571e-07
25 6 2 2.3429326941306355e-07
26 6 2 2.168303917607114e-07
27 6 2 2.0124024271736946e-07
28 6 1 1.8718981560531702e-07
29 6 3 1.7473107427268183e-07
30 6 2 1.6339156011940714e-07
