0.0 -9.7266093901948012e-05 -9.7266047569646668e-05 -9.7266026041021512e-05 -9.7266014101134851e-05 -9.726600676125841e-05 -9.7266002011172072e-05 -9.726599871291159e-05 -9.7265996336296193e-05 -9.7265994583099145e-05
1.0 -1.2970162167399021e-05 -1.2970171526611273e-05 -1.2970176270469053e-05 -1.2970178846529701e-05 -1.297018038845324e-05 -1.2970181400090012e-05 -1.2970182101526135e-05 -1.2970182610123701e-05 -1.2970182992257389e-05
2.0 3.7885082844128409e-05 3.7885075106531678e-05 3.7885071215490862e-05 3.7885069011832464e-05 3.7885067664093838e-05 3.7885066787572598e-05 3.7885066175256973e-05 3.7885065739480971e-05 3.788506539721515e-05
3.0 2.6424019253385917e-05 2.6424015793851446e-05 2.6424013710854602e-05 2.6424012489558473e-05 2.642401172756535e-05 2.6424011230128792e-05 2.6424010882235166e-05 2.6424010630546244e-05 2.6424010447815569e-05
4.0 1.569443830178282e-05 1.569443889634518e-05 1.5694438244612237e-05 1.5694437619582102e-05 1.5694437250033499e-05 1.5694437006574844e-05 1.5694436812902742e-05 1.5694436633056801e-05 1.5694436538494801e-05
5.0 9.7227081069911112e-06 9.722715150163514e-06 9.7227157481832082e-06 9.7227156363811306e-06 9.7227154564693455e-06 9.7227153153609426e-06 9.7227152087434673e-06 9.7227151147655345e-06 9.7227150591659801e-06
6.0 6.511345036357664e-06 6.5113640395211003e-06 6.511366726802201e-06 6.5113672102096012e-06 6.5113672374296944e-06 6.5113672142317413e-06 6.5113671698717585e-06 6.5113671282463564e-06 6.5113670833000955e-06
7.0 4.6723889951599939e-06 4.6724300330540766e-06 4.672436332367146e-06 4.67243770359585e-06 4.6724380882148012e-06 4.6724381521668187e-06 4.6724382105745414e-06 4.6724381388888743e-06 4.6724381362762011e-06
8.0 3.5316346892271689e-06 3.5317134807028614e-06 3.5317258317912234e-06 3.5317286416998525e-06 3.5317295230835188e-06 3.5317297471072458e-06 3.5317299374110554e-06 3.5317299223576392e-06 3.5317298808803594e-06
9.0 2.7727427793714184e-06 2.7728820203644789e-06 2.772903922792801e-06 2.7729089375206397e-06 2.7729105922677459e-06 2.7729111331284108e-06 2.7729114167544786e-06 2.7729113637167512e-06 2.772911392041037e-06
10.0 2.2395988167078926e-06 2.2398293008372621e-06 2.2398654868005917e-06 2.2398738940228143e-06 2.2398766596617259e-06 2.2398773870272437e-06 2.2398779842559578e-06 2.2398779305777766e-06 2.239877868478002e-06
11.0 1.8491424968131588e-06 1.849504131285822e-06 1.8495606219830186e-06 1.8495737655314783e-06 1.8495780937068586e-06 1.8495793202654813e-06 1.8495801837835633e-06 1.8495800463095451e-06 1.8495799992853394e-06
12.0 1.553798491530844e-06 1.5543411642287363e-06 1.5544253737401862e-06 1.5544447074032031e-06 1.5544515051008326e-06 1.5544532054670051e-06 1.5544542786112449e-06 1.5544545404574395e-06 1.554454034528502e-06
13.0 1.3245504536544834e-06 1.3253343984166827e-06 1.3254552371005229e-06 1.3254826163818212e-06 1.3254922035123542e-06 1.3254948568129056e-06 1.3254959785717372e-06 1.3254964734550556e-06 1.3254960194662617e-06
14.0 1.1427796508072586e-06 1.1438749996324717e-06 1.1440424680646242e-06 1.1440802990831695e-06 1.1440937468275039e-06 1.1440966639760281e-06 1.1440985743162394e-06 1.1440992084136656e-06 1.1440982457086535e-06
15.0 9.9604384843969618e-07 9.9753040333032257e-07 9.9775580467139705e-07 9.9780614914101401e-07 9.978239607584226e-07 9.9782819799235829e-07 9.9783020009861038e-07 9.9783051587478053e-07 9.9783034670572029e-07
16.0 8.7575070127221822e-07 8.7771570688547563e-07 8.7801113805945648e-07 8.7807584300998858e-07 8.7809844481827118e-07 8.7810495170083969e-07 8.7810614795310643e-07 8.7810826131849255e-07 8.7810761255504183e-07
17.0 7.7579826782942643e-07 7.7833587840205144e-07 7.7871191882776039e-07 7.7879470896938594e-07 7.7882226896355954e-07 7.7883107753172285e-07 7.7883097932976041e-07 7.7883398837070292e-07 7.7883399139770655e-07
18.0 6.9175350669541362e-07 6.9496025947349042e-07 6.9542877746010241e-07 6.9553058084587243e-07 6.9556397124132828e-07 6.9557352867426264e-07 6.9557369865739269e-07 6.9557933927277751e-07 6.95580333127431e-07
19.0 6.203334365664956e-07 6.2430513637024879e-07 6.2487492892018742e-07 6.2499747750999282e-07 6.2503694504233124e-07 6.2504862951617145e-07 6.2504688650839127e-07 6.2505451865637105e-07 6.2505660983949308e-07
20.0 5.5907115375852938e-07 5.6389590915642962e-07 5.6457320828665434e-07 5.6471603301002591e-07 5.6476234027684197e-07 5.6477277574962003e-07 5.6477286438829325e-07 5.647777671657112e-07 5.6478242619293417e-07
21.0 5.06082025772318e-07 5.1183684124364695e-07 5.1262457413992494e-07 5.1278676240610596e-07 5.1283635663587001e-07 5.1284835686355534e-07 5.1284911090576573e-07 5.1285345143385993e-07 5.1285890068673777e-07
22.0 4.5991575619528796e-07 4.6665701230989271e-07 4.675473619472895e-07 4.6772813956901169e-07 4.6778066662120793e-07 4.6779583704875975e-07 4.6779065667045107e-07 4.6779786744836968e-07 4.6780060125676618e-07
23.0 4.1945602874400909e-07 4.2720604524809005e-07 4.2818780343635929e-07 4.283776434796169e-07 4.2843279894437992e-07 4.2844348693611565e-07 4.2844613703153606e-07 4.2844416103658118e-07 4.2844681929780498e-07
24.0 3.8382562883452702e-07 3.9257092223777219e-07 3.9362207041409651e-07 3.938129454875313e-07 3.9386989495424419e-07 3.9387729096378976e-07 3.9387479088627882e-07 3.9387169988355535e-07 3.9387421787742366e-07
25.0 3.5235766874387616e-07 3.6202491516529752e-07 3.6310929857128531e-07 3.6328941899403618e-07 3.633399882054628e-07 3.6334251851351949e-07 3.6333744125095459e-07 3.6333024740980858e-07 3.6333746006017615e-07
26.0 3.2453461610800017e-07 3.3498977809627355e-07 3.3604956120003122e-07 3.3619768470309391e-07 3.3623351944214341e-07 3.3624112477691445e-07 3.3622345161389798e-07 3.3622886517159177e-07 3.3622479502050376e-07
27.0 2.9997704101540449e-07 3.1100048436157404e-07 3.1196073721173941e-07 3.1205959311523805e-07 3.1206883735865199e-07 3.1207016122538754e-07 3.120407219403601e-07 3.1205971980928761e-07 3.1203955859885401e-07
28.0 2.7841587433540799e-07 2.8968396623718582e-07 2.9044770454350551e-07 2.9046071002017696e-07 2.9043110391834366e-07 2.9043050038784326e-07 2.9039895720413206e-07 2.9041684755262682e-07 2.9039363693144354e-07
29.0 2.596685408732539e-07 2.7074780221459218e-07 2.7117992678594294e-07 2.7107443351208032e-07 2.7099280761766022e-07 2.7097709990110247e-07 2.7094196290811597e-07 2.7095507295762454e-07 2.7092705287897891e-07
