0.0 -7.6004187992848189e-05 -7.6004158852093127e-05 -7.6004142754068751e-05 -7.6004132933361584e-05 -7.600412650271027e-05 -7.6004122064429229e-05 -7.6004118872640531e-05 -7.6004116501819611e-05
1.0 3.0670335698258979e-06 3.0670257478065142e-06 3.0670213560681074e-06 3.0670186517916781e-06 3.0670168756896944e-06 3.0670156527298041e-06 3.0670147770814352e-06 3.0670141320728627e-06
2.0 2.5192436367239569e-05 2.5192430935193941e-05 2.5192427933439215e-05 2.5192426098818066e-05 2.5192424892629705e-05 2.5192424067619343e-05 2.5192423474155257e-05 2.5192423043390251e-05
3.0 1.5474405374492954e-05 1.5474402607963337e-05 1.5474401046816126e-05 1.5474400093806346e-05 1.5474399438510664e-05 1.5474399017769788e-05 1.5474398704709731e-05 1.5474398461427696e-05
4.0 8.8863848688667306e-06 8.8863835551653043e-06 8.8863827149041822e-06 8.8863821937809968e-06 8.8863818402127191e-06 8.8863815625199249e-06 8.8863814404425364e-06 8.8863812524876838e-06
5.0 5.5254003059684206e-06 5.5254002105909751e-06 5.525399772680946e-06 5.5253995184157041e-06 5.5253993375559002e-06 5.5253991829175055e-06 5.5253990068380549e-06 5.5253989853215715e-06
6.0 3.7504192678373431e-06 3.7504205745947006e-06 3.7504206713029962e-06 3.750420581352188e-06 3.7504204938544782e-06 3.7504203875420601e-06 3.7504203072212799e-06 3.7504202802994397e-06
7.0 2.7231213457451316e-06 2.7231251121730305e-06 2.7231258290946379e-06 2.723125945489484e-06 2.7231259882986533e-06 2.7231259384166069e-06 2.7231258685209075e-06 2.723125828370994e-06
8.0 2.074996139813668e-06 2.0750039058388122e-06 2.0750056961111044e-06 2.0750061095314789e-06 2.0750062327856283e-06 2.0750062667197901e-06 2.0750062004994514e-06 2.0750062502508624e-06
9.0 1.6376867641064681e-06 1.6377010671596523e-06 1.6377043948842459e-06 1.6377052802060025e-06 1.6377055820587974e-06 1.6377057826304888e-06 1.6377057498942684e-06 1.6377057579765181e-06
10.0 1.3274074018982228e-06 1.3274317013495194e-06 1.3274373698380653e-06 1.3274390101022867e-06 1.3274395473242992e-06 1.3274398621835387e-06 1.327439797348012e-06 1.327440023188717e-06
11.0 1.0986632425718741e-06 1.0987021423666606e-06 1.0987112265487162e-06 1.0987139890874837e-06 1.0987147140098484e-06 1.0987155091648464e-06 1.098715469429068e-06 1.0987156009286325e-06
12.0 9.2488446209335891e-07 9.2494381469232337e-07 9.2495770500502061e-07 9.2496192385748034e-07 9.249633617966724e-07 9.2496410151296352e-07 9.2496447234663448e-07 9.2496451078973884e-07
13.0 7.8960078055655062e-07 7.8968815715181812e-07 7.8970864291689669e-07 7.8971496317665401e-07 7.8971683997910595e-07 7.897181716902266e-07 7.8971845804703158e-07 7.8971850419476425e-07
14.0 6.8214144624132424e-07 6.8226587914948185e-07 6.8229463189513502e-07 6.823037509291933e-07 6.8230649961824139e-07 6.8230814145707296e-07 6.8230903271542643e-07 6.823086575477118e-07
15.0 5.9530324236302937e-07 5.9547543226306608e-07 5.9551520282965515e-07 5.9552763948718534e-07 5.9553162408696932e-07 5.9553354672160482e-07 5.9553465734155862e-07 5.9553452527142392e-07
16.0 5.2409437447164829e-07 5.2432683186296514e-07 5.2438001592320211e-07 5.2439680866048291e-07 5.2440223837746877e-07 5.2440438348175213e-07 5.2440661420865584e-07 5.2440576260192898e-07
17.0 4.6494449438547339e-07 4.6525113569464595e-07 4.6532121326854141e-07 4.6534289605114372e-07 4.6535082176364804e-07 4.6535257771522107e-07 4.6535574176980142e-07 4.6535469997946048e-07
18.0 4.1525385510294767e-07 4.1565066162007969e-07 4.1574018813065609e-07 4.157687650698053e-07 4.1577781044051259e-07 4.1578118479202905e-07 4.1578487100154416e-07 4.1578268766571659e-07
19.0 3.7308906982210702e-07 3.7359321698122379e-07 3.7370633295759289e-07 3.7374149561181013e-07 3.7375337237490406e-07 3.7375684183361558e-07 3.7376193553585619e-07 3.7375885269087194e-07
20.0 3.3698243729848482e-07 3.3761229508230315e-07 3.3775228180455756e-07 3.3779589126115449e-07 3.3781069245479063e-07 3.3781387865148329e-07 3.3781988297816136e-07 3.3781717498939426e-07
21.0 3.0581551311953085e-07 3.0658944372260808e-07 3.0676027055675317e-07 3.0681237302179247e-07 3.0683145729014996e-07 3.0683521993637405e-07 3.068409513040722e-07 3.0683676092480647e-07
22.0 2.7870679159203918e-07 2.7964400548920695e-07 2.7984895022287053e-07 2.7991046455760678e-07 2.799329882914718e-07 2.7993628738632679e-07 2.7994244126371721e-07 2.7994154610735841e-07
23.0 2.5497399532431917e-07 2.5609285432256559e-07 2.5633648461388065e-07 2.5640680519302982e-07 2.5643304901268291e-07 2.5643552488654497e-07 2.5644689208810715e-07 2.5644520728153589e-07
24.0 2.340646478050719e-07 2.3538151141123183e-07 2.3566619382675492e-07 2.3574600740698241e-07 2.3577787062997921e-07 2.357787404703594e-07 2.3578971877430649e-07 2.3579073685655118e-07
25.0 2.1554370807478386e-07 2.1707657736579584e-07 2.1740136449628063e-07 2.1748939437619687e-07 2.1752686010012851e-07 2.1752691408205827e-07 2.175424920930073e-07 2.1754475899800988e-07
26.0 1.9905630958586404e-07 2.0081205255043961e-07 2.0117969925907945e-07 2.0128112646711474e-07 2.0131865464241903e-07 2.0131757013408275e-07 2.0133672248190544e-07 2.0134131729412895e-07
27.0 1.8431442615967487e-07 1.8630071683155609e-07 1.8670787650306442e-07 1.8681919510344561e-07 1.8686111574126674e-07 1.8686008142597115e-07 1.868777535441163e-07 1.8687901910103611e-07
28.0 1.7109181648980342e-07 1.7330970537914984e-07 1.7374545754132146e-07 1.738640578689694e-07 1.7390658443562883e-07 1.7390777453360495e-07 1.7392920107518964e-07 1.7392646306373402e-07
29.0 1.5919408075691138e-07 1.6163286455719787e-07 1.6209184549120294e-07 1.6221673134577233e-07 1.6225997672042221e-07 1.6226186012465932e-07 1.6228333204196705e-07 1.6227741086111934e-07
30.0 1.4847108257234523e-07 1.5110494971785323e-07 1.5158770837425877e-07 1.5170621412223326e-07 1.517543381044685e-07 1.517542761242107e-07 1.5177515162792825e-07 1.5176249390104434e-07
