0.0 -0.00010028564652852999 -0.0001002856336609867 -0.00010028562660769408 -0.00010028562221975065 -0.00010028561937237426 -0.00010028561741738509 -0.00010028561599297086 -0.00010028561494521737
1.0 -1.3362261458491439e-05 -1.3362264219851448e-05 -1.336226567333579e-05 -1.336226656308527e-05 -1.3362267170090218e-05 -1.3362267590835265e-05 -1.3362267883824984e-05 -1.3362268097739925e-05
2.0 3.9843216071170739e-05 3.9843213781028258e-05 3.9843212466023566e-05 3.9843211663554859e-05 3.984321114564729e-05 3.9843210783258961e-05 3.9843210523885459e-05 3.9843210321169827e-05
3.0 2.7750721220235298e-05 2.7750720108276882e-05 2.7750719390116373e-05 2.7750718939461197e-05 2.77507186573958e-05 2.7750718459145919e-05 2.7750718280663148e-05 2.7750718194653993e-05
4.0 1.6415047309987807e-05 1.6415047136947077e-05 1.6415046831173272e-05 1.6415046632613645e-05 1.6415046468745591e-05 1.6415046360003182e-05 1.6415046247172736e-05 1.6415046216289416e-05
5.0 1.0124259964498475e-05 1.0124260872031051e-05 1.0124260899686031e-05 1.0124260866131607e-05 1.0124260798831256e-05 1.0124260730360623e-05 1.0124260658920705e-05 1.0124260690068556e-05
6.0 6.7583469392384748e-06 6.758349765411958e-06 6.7583503202690792e-06 6.7583504731393282e-06 6.7583504491235869e-06 6.7583504462085645e-06 6.7583504036595711e-06 6.7583504202375916e-06
7.0 4.8403447807880679e-06 4.8403510468902798e-06 4.8403524471976588e-06 4.8403528820659045e-06 4.8403529662318881e-06 4.8403529608969239e-06 4.8403530174813811e-06 4.8403529988932846e-06
8.0 3.6548240826797834e-06 3.6548361209105578e-06 3.6548389059083604e-06 3.6548398177922986e-06 3.6548399814217392e-06 3.6548400991664843e-06 3.6548401389460374e-06 3.6548402146025616e-06
9.0 2.8679184021644215e-06 2.8679395820946292e-06 2.8679445585000173e-06 2.8679461691922343e-06 2.8679464665056578e-06 2.8679466388200868e-06 2.8679468508358115e-06 2.8679468216659903e-06
10.0 2.315841339794079e-06 2.3158760626411856e-06 2.3158841594646399e-06 2.3158868571747385e-06 2.3158873883868507e-06 2.3158878097059849e-06 2.3158881409836715e-06 2.3158881122997343e-06
11.0 1.911881184643744e-06 1.9119352909053412e-06 1.9119477979359908e-06 1.9119518359256075e-06 1.9119528784161596e-06 1.9119535071713112e-06 1.9119539493318986e-06 1.9119536978749157e-06
12.0 1.6065425345452513e-06 1.6066229369433452e-06 1.6066415055715023e-06 1.6066472886256615e-06 1.606648897719008e-06 1.6066498980815176e-06 1.606650303790858e-06 1.6066504751076994e-06
13.0 1.3697109623881039e-06 1.3698257795237137e-06 1.3698523386651253e-06 1.3698604681102991e-06 1.3698626992633073e-06 1.3698639993293588e-06 1.3698643231040026e-06 1.3698643330217699e-06
14.0 1.1820933540199213e-06 1.1822520506959778e-06 1.1822877805933777e-06 1.1822988209488114e-06 1.1823019518421859e-06 1.1823042406361925e-06 1.1823046625323776e-06 1.1823052246964288e-06
15.0 1.0308085197640957e-06 1.0310209064080215e-06 1.0310681432342738e-06 1.0310821584902727e-06 1.0310868166026127e-06 1.0310894764793128e-06 1.0310902205837855e-06 1.0310913241778683e-06
16.0 9.0696749657289211e-07 9.0724380359079123e-07 9.0730472552390477e-07 9.0732276129822332e-07 9.0732847447509796e-07 9.0733169871476248e-07 9.0733220358659595e-07 9.073347791372433e-07
17.0 8.0426253546565405e-07 8.0461208803152001e-07 8.0468927405829434e-07 8.04710154816537e-07 8.0471840658848213e-07 8.047211462480114e-07 8.0472336933968167e-07 8.0472555390741046e-07
18.0 7.1810855968217077e-07 7.1854132827374038e-07 7.1863539678774144e-07 7.1865954965553988e-07 7.1866974389983755e-07 7.1867383936752947e-07 7.1867662356993544e-07 7.1867879410533008e-07
19.0 6.4510885458045337e-07 6.4563232276882475e-07 6.4574362189472245e-07 6.4577246959810288e-07 6.4578511882984785e-07 6.4579078341372895e-07 6.4579209748077595e-07 6.4579541062297537e-07
20.0 5.8270372137132346e-07 5.8332367651361844e-07 5.8344959510810111e-07 5.8348451035705386e-07 5.8349748012775244e-07 5.835052477074581e-07 5.835063118752487e-07 5.8351192914506559e-07
21.0 5.2893130597196796e-07 5.2964561975838436e-07 5.2978918255556587e-07 5.2982501848224964e-07 5.2984262508335993e-07 5.2985327959062594e-07 5.2984807980577039e-07 5.2985250446911784e-07
22.0 4.8226990199943165e-07 4.8307404605231006e-07 4.8323146697225882e-07 4.8326798368259505e-07 4.8328884002215283e-07 4.8329673243874369e-07 4.8328697693017217e-07 4.832959007927511e-07
23.0 4.4152970043471984e-07 4.4241041270422601e-07 4.4257599830039073e-07 4.4260629783942466e-07 4.4262857032302156e-07 4.4263558211989557e-07 4.4262634857269658e-07 4.4264043359184525e-07
24.0 4.0576868545252455e-07 4.0669997380141765e-07 4.068612061786112e-07 4.0689208272200024e-07 4.0690410828500922e-07 4.0691763294124046e-07 4.0690492028976968e-07 4.0691993338087119e-07
25.0 3.742318009652275e-07 3.7517747307467632e-07 3.7532762088653593e-07 3.7534969682433939e-07 3.7535671245923318e-07 3.7536027614942528e-07 3.7535439335934614e-07 3.7535795071036934e-07
26.0 3.4631537360444863e-07 3.4722518970269222e-07 3.4734301664474768e-07 3.4735505725782166e-07 3.4735257838762015e-07 3.4735091061792082e-07 3.4734540778268286e-07 3.4735362297795587e-07
27.0 3.2153756156170826e-07 3.2233755050431497e-07 3.2240012958085556e-07 3.2238786707267215e-07 3.2237409978904008e-07 3.2236894371230296e-07 3.2236874176064981e-07 3.2237654947767103e-07
28.0 2.9950601895990816e-07 3.0010005994811606e-07 3.0007816809117679e-07 3.0004128076815471e-07 3.0001450930913822e-07 2.9998556360298515e-07 3.0001752249293471e-07 3.0000419291264957e-07
29.0 2.7990088307214496e-07 2.8017778142359557e-07 2.8003919042205189e-07 2.7996663662841349e-07 2.798998291956864e-07 2.798757426421117e-07 2.7990735061662145e-07 2.7990016534114297e-07
30.0 2.6248002872985377e-07 2.6229667120948613e-07 2.6198920366756668e-07 2.6185967433535397e-07 2.6176426015555234e-07 2.6172524681093522e-07 2.6175887305952738e-07 2.6176239155255218e-07
