0 6 2 -0.00010531786625788545
1 6 3 -1.1056082729804383e-05
2 6 4 4.277757253435442e-05
3 6 1 2.9153787688412478e-05
4 4 2 1.6971195768350319e-05
5 4 2 1.0349799052428909e-05
6 3 1 6.8653375686706858e-06
7 4 1 4.9025986142806709e-06
8 3 1 3.6973824927191453e-06
9 4 1 2.8999436449245101e-06
10 3 1 2.341260493702555e-06
11 4 1 1.9327151611765517e-06
12 5 2 1.6240098224448576e-06
13 5 1 1.3846160034815962e-06
14 5 1 1.1950039940479498e-06
15 6 5 1.0421468055675428e-06
16 6 1 9.170453106358435e-07
17 3 2 8.1331999270485297e-07
18 3 2 7.2634128450921427e-07
19 4 1 6.5267756346475231e-07
20 4 1 5.897168829592108e-07
21 4 2 5.3547802226010539e-07
22 3 2 4.8842234782355607e-07
23 3 2 4.4731995911829791e-07
24 3 1 4.1122606820690388e-07
25 3 2 3.7932876266022402e-07
26 3 2 3.5101447709590208e-07
27 4 2 3.2577585384530298e-07
28 2 1 3.032097568466388e-07
29 2 1 2.828847184085734e-07
30 2 1 2.6453479626835389e-07
