0 6 2 -7.6254204097642723e-05
1 6 2 1.3063288989656227e-05
2 6 4 2.5841191539887424e-05
3 6 1 1.4087696517441887e-05
4 6 1 7.6088057493697903e-06
5 4 3 4.616661552918994e-06
6 5 3 3.1143404739972294e-06
7 3 2 2.2610314942471517e-06
8 5 4 1.7248142739816237e-06
9 3 0 1.362745065317613e-06
10 5 2 1.1054451780638555e-06
11 3 1 9.1550273369134366e-07
12 4 3 7.7105485608924344e-07
13 4 1 6.5853051825556973e-07
14 4 1 5.6910831882719753e-07
15 4 1 4.9683279343941116e-07
16 4 3 4.375646298597743e-07
17 4 1 3.8834332744899723e-07
18 3 1 3.4701578726921096e-07
19 3 1 3.1197098051177346e-07
20 3 2 2.8199649279886233e-07
21 3 1 2.5615175017401018e-07
22 3 1 2.3371452915751963e-07
23 3 1 2.1410842525727888e-07
24 3 1 1.968763744237997e-07
25 3 0 1.8164292587760141e-07
26 2 1 1.6811910111528652e-07
27 3 1 1.5606009287989306e-07
28 2 1 1.4525403747383784e-07
29 1 2 1.3553139705820933e-07
30 2 4 1.2673430279577534e-07
