560 7 0.31452630425123418 -3.4125252611586004e-09 2.9494594028809187e-06
560 8 0.072684360280063753 -1.1780485764701775e-11 2.2412981402360665e-06
560 9 0.1596635125554767 -1.2189982067034302e-10 1.7670390850349354e-06
560 10 0.16863085630941649 -2.5277914352718046e-10 1.4315329485730248e-06
560 11 0.24771081614157897 -2.9566160428398304e-09 1.1845167789355302e-06
560 12 0.18882339355849467 -1.0502290204725885e-09 9.9699103804408451e-07
560 13 0.23474792531790739 -4.9315336063398474e-09 8.5108629760054969e-07
560 14 0.18180564547166767 -1.8998560962218208e-09 7.3524275330362504e-07
560 15 0.23910386268237696 -1.1781139489607226e-08 6.4167688285688132e-07
560 16 0.20113753565676995 -6.4414105910044081e-09 5.6499544412526451e-07
560 17 0.22522397434453117 -1.6080848283646841e-08 5.0134205546563524e-07
560 18 0.22811549161748379 -2.3355423177343032e-08 4.4791521179836296e-07
560 19 0.20704466828298204 -1.8188522020407702e-08 4.0262961078380693e-07
560 20 0.22617704926020937 -3.8263690695578597e-08 3.6389848391477581e-07
560 21 0.20369037420733405 -2.7058412477193103e-08 3.3052101038949458e-07
560 22 0.23924405644773181 -8.3937226545520127e-08 3.0153278659652303e-07
560 23 0.26903882785508182 -2.2751869043121317e-07 2.7620555303205228e-07
560 24 0.24708876857605583 -1.6237780387912414e-07 2.5395755005194248e-07
560 25 0.21469547706209416 -8.9905851342829822e-08 2.3431001804427322e-07
560 26 0.2023375261742299 -8.1306640585489296e-08 2.1686082074694842e-07
560 27 0.22594711324460673 -1.7346904711769273e-07 2.0126209882797958e-07
560 28 0.2459840391233647 -3.5596347169152745e-07 1.8729189131306926e-07
560 29 0.25284571055093086 -5.0747869212680846e-07 1.7473107427268289e-07
560 30 0.24897430850633542 -5.5611164732785126e-07 1.63402644456184e-07
