0 6 2 -0.00010018279916105691
1 6 3 8.1682086818584624e-06
2 6 3 3.8329760473679666e-05
3 6 2 2.2538861368391524e-05
4 6 4 1.2233819193755615e-05
5 6 2 7.2763698816106682e-06
6 5 3 4.816813446610001e-06
7 6 1 3.4564575975190975e-06
8 5 3 2.6197956814374042e-06
9 5 3 2.0623038036516937e-06
10 5 4 1.6691557124755873e-06
11 5 3 1.3802635841362963e-06
12 5 4 1.1612224586320146e-06
13 4 2 9.9095025646627945e-07
14 4 2 8.558451701116602e-07
15 4 3 7.4678008187680186e-07
16 4 2 6.5742738117478499e-07
17 4 2 5.8328203206651382e-07
18 4 1 5.2104253676869214e-07
19 4 1 4.6830665808172194e-07
20 5 4 4.2323370484865099e-07
21 5 4 3.8437652819459439e-07
22 5 4 3.5064882692045478e-07
23 5 4 3.2118579939085958e-07
24 5 4 2.9528197970567057e-07
25 5 2 2.7239572692120935e-07
26 5 4 2.5209665792396285e-07
27 5 2 2.3392733318274526e-07
28 5 2 2.1767395620354955e-07
29 5 2 2.0308438639044033e-07
30 5 2 1.8989004625198576e-07
