0.0 -8.4925689388761007e-05 -8.492571813826926e-05 -8.4925733972513454e-05 -8.4925743665031239e-05 -8.4925749979686214e-05 -8.4925754343373279e-05 -8.4925757484945487e-05 -8.4925759815041957e-05
1.0 1.3567005394544909e-05 1.3567013998164218e-05 1.3567018533391517e-05 1.3567021281763531e-05 1.3567023118406307e-05 1.3567024381329191e-05 1.3567025277682954e-05 1.3567025946868559e-05
2.0 3.0172978123818016e-05 3.0172983278961063e-05 3.0172986234448866e-05 3.0172987965463168e-05 3.0172989111701125e-05 3.0172989917564927e-05 3.0172990476800928e-05 3.0172990912697459e-05
3.0 1.6578029367843562e-05 1.6578032072761726e-05 1.6578033523092688e-05 1.6578034393976226e-05 1.6578034985717529e-05 1.6578035364583481e-05 1.6578035642164411e-05 1.6578035861998731e-05
4.0 8.8652996697098949e-06 8.8653013348537377e-06 8.8653021469311819e-06 8.8653026504197732e-06 8.8653029788198204e-06 8.8653031564547505e-06 8.8653033810831413e-06 8.8653034265205907e-06
5.0 5.3159978446973544e-06 5.3159993432683861e-06 5.3160000840665314e-06 5.3160004017472886e-06 5.316000581714484e-06 5.3160007368638268e-06 5.3160009080980855e-06 5.3160008969749979e-06
6.0 3.5595371334051734e-06 3.5595393047443021e-06 3.5595400066190172e-06 3.5595403490807914e-06 3.5595405231751441e-06 3.5595406064483435e-06 3.5595406950998896e-06 3.5595407418552494e-06
7.0 2.5746026314500949e-06 2.5746063716615338e-06 2.5746073983315751e-06 2.5746078017815062e-06 2.5746079720466567e-06 2.574608091580047e-06 2.5746081494696507e-06 2.5746082380321685e-06
8.0 1.9604218759738022e-06 1.9604285855029611e-06 1.9604303307759677e-06 1.9604308703999985e-06 1.9604311568466334e-06 1.9604312538600795e-06 1.9604314272784071e-06 1.9604312813426208e-06
9.0 1.5473636158568804e-06 1.5473753669338496e-06 1.547378269355309e-06 1.5473791654310414e-06 1.5473794917696273e-06 1.5473797044646067e-06 1.5473798115181897e-06 1.5473797846725629e-06
10.0 1.2544403269175641e-06 1.2544598645248855e-06 1.2544647286267311e-06 1.2544660890975504e-06 1.2544667358218523e-06 1.2544669728080096e-06 1.2544671241838821e-06 1.2544669629134185e-06
11.0 1.038456311308023e-06 1.0384874750901659e-06 1.0384951246377645e-06 1.038497290613294e-06 1.0384980669929383e-06 1.038498265542834e-06 1.0384987738698135e-06 1.0384986074004501e-06
12.0 8.7432349931936228e-07 8.7437132190544941e-07 8.7438279042021123e-07 8.7438601309644606e-07 8.7438749565221961e-07 8.743879356353788e-07 8.7438834401157218e-07 8.7438807516453836e-07
13.0 7.4652317753445405e-07 7.4659395634823586e-07 7.4661091975212088e-07 7.4661586340020689e-07 7.4661768825344261e-07 7.4661804211370177e-07 7.4661898286141441e-07 7.4661866352242876e-07
14.0 6.4498586689317141e-07 6.4508731087985304e-07 6.4511180426040198e-07 6.4511876773898921e-07 6.4512151542151831e-07 6.4512205508660249e-07 6.4512314161028296e-07 6.4512254009176469e-07
15.0 5.6292555799855709e-07 5.6306775431331842e-07 5.6310147822980938e-07 5.6311142233627916e-07 5.6311488638137802e-07 5.6311561251429611e-07 5.6311656322343247e-07 5.6311701294974685e-07
16.0 4.9562489241463062e-07 4.9581920869284139e-07 4.9586521243676375e-07 4.9587843201202331e-07 4.9588391624061187e-07 4.9588464220128623e-07 4.9588593312172244e-07 4.9588524810268363e-07
17.0 4.3971736777771082e-07 4.3997734144812473e-07 4.4003868264660362e-07 4.4005662858266966e-07 4.4006378581355958e-07 4.4006425677357689e-07 4.400660625952693e-07 4.4006646751126479e-07
18.0 3.9274484340209226e-07 3.9308786233115813e-07 3.9316718039621211e-07 3.9319105250252013e-07 3.9320009236835236e-07 3.9320110928491668e-07 3.9320229874249952e-07 3.9320411165046374e-07
19.0 3.5287820774842431e-07 3.5332310271708975e-07 3.5342545995034376e-07 3.534559641568775e-07 3.5346819070455195e-07 3.5346926982617825e-07 3.5347126900406729e-07 3.5347366490617803e-07
20.0 3.1873321556722161e-07 3.1930180716104394e-07 3.1943068236759603e-07 3.1947016678392762e-07 3.1948506797893113e-07 3.1948829562740706e-07 3.1948894550850648e-07 3.1949244181363388e-07
21.0 2.8924246673269617e-07 2.899607391193783e-07 2.9012193387584989e-07 2.9017206482640328e-07 2.9019085562317899e-07 2.9019359074938565e-07 2.9019402982480181e-07 2.9020041246437496e-07
22.0 2.6357431996208916e-07 2.6447154162486988e-07 2.6467162740908698e-07 2.6473279077202678e-07 2.6475606120124905e-07 2.6476325964311872e-07 2.6476239769266374e-07 2.647695979414474e-07
23.0 2.4107308041036166e-07 2.4218313053352704e-07 2.4242762585063183e-07 2.4250414435562292e-07 2.4253323860867706e-07 2.4253805813683674e-07 2.4254056278077483e-07 2.4254980163239806e-07
24.0 2.2121259244669163e-07 2.2257212202584852e-07 2.2287177263817864e-07 2.229634164443712e-07 2.2299828192686838e-07 2.2300662233443652e-07 2.2301073899132171e-07 2.2301848131787901e-07
25.0 2.0356610991016449e-07 2.0521945525942863e-07 2.0558434378186294e-07 2.0569487044774852e-07 2.057357546973925e-07 2.0574574439711882e-07 2.0575033604286606e-07 2.0575947378836022e-07
26.0 1.8778782206903562e-07 1.8978676941447282e-07 1.9022198837314883e-07 1.903565788706334e-07 1.9040750769430465e-07 1.9041725449255882e-07 1.9041390339732711e-07 1.9043223242124835e-07
27.0 1.7359008507280645e-07 1.7599114306811526e-07 1.7650902003120726e-07 1.7667017231354422e-07 1.7672836472903127e-07 1.7674147820935189e-07 1.7673977157906007e-07 1.76764256625865e-07
28.0 1.6073364088142217e-07 1.6360003714476027e-07 1.6421570373646421e-07 1.6440895419219238e-07 1.644744240637801e-07 1.6448768367147496e-07 1.6448903942343624e-07 1.6451186548839176e-07
29.0 1.4901761250391021e-07 1.5242193638348018e-07 1.5314373473727246e-07 1.5337550784306544e-07 1.5345051487213988e-07 1.5347376353686788e-07 1.5347804380844537e-07 1.5349456460740848e-07
