0 6 2 -9.4114271115894926e-05
1 6 2 -1.1710037194412921e-05
2 6 2 3.5795402480396008e-05
3 6 4 2.4846405309315579e-05
4 6 2 1.4778333585189541e-05
5 3 4 9.1861259066202701e-06
6 1 4 6.1706352079205065e-06
7 3 0 4.4368868250932886e-06
8 3 1 3.3577187684018197e-06
9 3 0 2.6381468912338452e-06
10 3 0 2.1319388139380771e-06
11 3 0 1.7609465661100223e-06
12 3 1 1.4802544962722334e-06
13 4 1 1.2624062162131635e-06
14 4 1 1.0897597775572916e-06
15 4 1 9.5051803823933524e-07
16 4 1 8.3652704678762292e-07
17 4 1 7.419944225743085e-07
18 4 1 6.627035071331569e-07
19 4 1 5.9553121763298805e-07
20 5 2 5.3813322944563486e-07
21 5 1 4.8866101933395113e-07
22 5 1 4.4573461866607662e-07
23 4 1 4.08244608463523e-07
24 4 1 3.7530489038673945e-07
25 4 1 3.4621468809228285e-07
26 4 3 3.2039814096351555e-07
27 2 1 2.9736961503501666e-07
28 2 1 2.7675021074229564e-07
29 1 3 2.5817152169422714e-07
30 1 3 2.4144464119582811e-07
