0.0 -0.00010691370586613155 -0.0001069137439388678 -0.00010691376203161465 -0.00010691377213046732 -0.00010691377832600912 -0.00010691378234701851 -0.00010691378511680414 -0.00010691378712222753 -0.00010691378860948076
1.0 -8.4500668676612074e-06 -8.4500574742484308e-06 -8.4500534472029542e-06 -8.450051335755317e-06 -8.4500500072450037e-06 -8.4500491400351776e-06 -8.4500485420569728e-06 -8.4500481022593774e-06 -8.4500477864848983e-06
2.0 4.3480762802160816e-05 4.3480770468308203e-05 4.348077388619714e-05 4.3480775767290857e-05 4.3480776890877568e-05 4.348077762571474e-05 4.3480778143223546e-05 4.3480778508112201e-05 4.3480778791022174e-05
3.0 2.9069299797580481e-05 2.906930510137992e-05 2.9069307140080509e-05 2.9069308239871516e-05 2.9069308903011154e-05 2.9069309281679883e-05 2.9069309592863318e-05 2.9069309813879001e-05 2.9069309945870119e-05
4.0 1.6733675588312331e-05 1.6733681313656057e-05 1.673368291123223e-05 1.6733683581112285e-05 1.6733683989164085e-05 1.6733684267499837e-05 1.6733684376338292e-05 1.6733684592412046e-05 1.6733684581842207e-05
5.0 1.0142006819469472e-05 1.014201696213498e-05 1.0142019129547241e-05 1.0142019687858442e-05 1.0142020022124653e-05 1.0142020263836577e-05 1.0142020339531141e-05 1.0142020351909411e-05 1.0142020561012971e-05
6.0 6.7102398388573418e-06 6.7102610514124951e-06 6.7102647599949026e-06 6.7102658274897085e-06 6.7102661581398149e-06 6.710266365019263e-06 6.7102664521255123e-06 6.7102665707206705e-06 6.7102665918983271e-06
7.0 4.7884760461123163e-06 4.7885190118751608e-06 4.7885260964305932e-06 4.7885280097444236e-06 4.7885284475815901e-06 4.7885287355006275e-06 4.7885288295346026e-06 4.7885290135661417e-06 4.7885290274551882e-06
8.0 3.6112196101410708e-06 3.6113007919408309e-06 3.6113138519363289e-06 3.6113172122760779e-06 3.6113179796251071e-06 3.6113184438333937e-06 3.6113185962029582e-06 3.6113188112848413e-06 3.6113189235751893e-06
9.0 2.8327150903729934e-06 2.8328581737573807e-06 2.83288096148722e-06 2.8328867141070572e-06 2.8328879299996778e-06 2.8328888621000774e-06 2.8328889514720805e-06 2.8328893684536454e-06 2.8328896633600495e-06
10.0 2.2871916489702331e-06 2.2874294492283223e-06 2.2874670335214232e-06 2.2874764080772419e-06 2.2874783460444473e-06 2.2874796729148058e-06 2.2874800829457234e-06 2.2874805926770665e-06 2.2874806839143547e-06
11.0 1.888103411767566e-06 1.8884791868341124e-06 1.8885383067536851e-06 1.8885526574133401e-06 1.8885556440644046e-06 1.8885579767253715e-06 1.8885582289283505e-06 1.8885588767626673e-06 1.888559159875039e-06
12.0 1.5863616822317248e-06 1.5869305126304535e-06 1.587019509878871e-06 1.5870408067852487e-06 1.5870458486133627e-06 1.5870486107489835e-06 1.5870493069238753e-06 1.587050034726219e-06 1.5870507693560633e-06
13.0 1.3521996585577828e-06 1.3530301056838877e-06 1.3531596033800901e-06 1.3531899827880713e-06 1.3531977914482422e-06 1.3532018216454668e-06 1.3532026754480032e-06 1.3532031568423004e-06 1.3532041109208382e-06
14.0 1.1665341822883119e-06 1.1677102103242138e-06 1.1678917129095237e-06 1.1679342556414235e-06 1.167944912448885e-06 1.1679505786488388e-06 1.1679521794948923e-06 1.1679521226848452e-06 1.1679537321400306e-06
15.0 1.0166487201831474e-06 1.0182695099642789e-06 1.0185179384399044e-06 1.0185749397739144e-06 1.0185900181129081e-06 1.0185971488527956e-06 1.0185998330745463e-06 1.0186002578877632e-06 1.0185999741335131e-06
16.0 8.9373202686988848e-07 8.9591406820564263e-07 8.9624680333165336e-07 8.9632077967008384e-07 8.963410774379833e-07 8.963503093525608e-07 8.9635434922360887e-07 8.9635310043628954e-07 8.9635599401585946e-07
17.0 7.9154740997168336e-07 7.9442650346094132e-07 7.9486080148981248e-07 7.9495604348384556e-07 7.9498374628647514e-07 7.9499577607766767e-07 7.9499804946424396e-07 7.9500047134919825e-07 7.950021514277981e-07
18.0 7.0553275675360901e-07 7.0926441804827148e-07 7.0982084441529801e-07 7.0994136396324088e-07 7.0997857844715355e-07 7.0999169593908534e-07 7.0999680388817802e-07 7.0999806477024713e-07 7.0999805182096953e-07
19.0 6.3232088968112125e-07 6.3708137369711086e-07 6.3778039608501012e-07 6.3793288922468845e-07 6.3798144076827634e-07 6.3799366313750792e-07 6.3800109197189292e-07 6.3800333367342676e-07 6.3800191299228663e-07
20.0 5.6934073087546778e-07 5.7532697860960543e-07 5.7619670275453249e-07 5.7638432769649381e-07 5.7644239630371833e-07 5.7645749580887505e-07 5.7646733830480873e-07 5.7646549526170935e-07 5.7646834601639311e-07
21.0 5.1463418834974016e-07 5.22069682385768e-07 5.2313600101662743e-07 5.2336228104609374e-07 5.234331072242441e-07 5.234556950761066e-07 5.234636707766843e-07 5.2346438817247426e-07 5.234653519493408e-07
22.0 4.6665471023718156e-07 4.7578734911669877e-07 4.7707874559894751e-07 4.7735052973556181e-07 4.7743240003323258e-07 4.774593118280506e-07 4.7747010181436071e-07 4.7746923610405957e-07 4.7747153695843341e-07
23.0 4.2419138840064335e-07 4.3529874565942752e-07 4.368415581387805e-07 4.3716671637236409e-07 4.3725374462664975e-07 4.3728594826847486e-07 4.3730122490462422e-07 4.3730769718198884e-07 4.3730379223723923e-07
24.0 3.8625805350423527e-07 3.9965133308313213e-07 4.014773093412665e-07 4.0185676485561433e-07 4.019535039866339e-07 4.0199297071383033e-07 4.0201587673563776e-07 4.0201043691295374e-07 4.0200576655269538e-07
25.0 3.5205863198884278e-07 3.6808735354016042e-07 3.7023058662798288e-07 3.7066262894340355e-07 3.7078139526482524e-07 3.7081896899270646e-07 3.7084498538492754e-07 3.7082903031163197e-07 3.7082785839887661e-07
26.0 3.2092490222210034e-07 3.3998589297095804e-07 3.4247491934933081e-07 3.4296719646269699e-07 3.4310141433406438e-07 3.431434502216365e-07 3.4316371521715298e-07 3.4315563142233226e-07 3.4314983082089252e-07
27.0 2.9230709888662079e-07 3.1484106301154397e-07 3.1770755083931426e-07 3.1826923566745803e-07 3.1841155213464099e-07 3.184626894578739e-07 3.184891594998198e-07 3.1846885104644708e-07 3.1846452283207027e-07
28.0 2.6570988465916529e-07 2.9223519036246202e-07 2.9551996308140893e-07 2.9614033394786935e-07 2.9630015945538939e-07 2.9634562754487729e-07 2.9638580175438214e-07 2.963602468700484e-07 2.9637115032464326e-07
29.0 2.4071616577280175e-07 2.7182060779948368e-07 2.7556109383607727e-07 2.7624652320449899e-07 2.7642690314965339e-07 2.7647508216634891e-07 2.765114036123624e-07 2.7648512342537206e-07 2.7648838639202715e-07
