0 6 2 -8.1569299568726234e-05
1 6 3 1.3705278405880847e-05
2 6 2 2.8487705111653856e-05
3 6 3 1.55471505818535e-05
4 4 1 8.3284959616374974e-06
5 4 2 5.0131084989835887e-06
6 6 5 3.3660256321190817e-06
7 4 1 2.4382962782183726e-06
8 6 1 1.85806488295999e-06
9 5 1 1.4671999137419504e-06
10 4 2 1.1897723282665875e-06
11 6 5 9.851138250613099e-07
12 3 1 8.2954377970837053e-07
13 5 3 7.0839399840224176e-07
14 4 3 6.1213884442242731e-07
15 5 4 5.3435690078337086e-07
16 4 1 4.7058038778229337e-07
17 4 2 4.176273389572341e-07
18 4 1 3.731632438300763e-07
19 4 2 3.3547120995568352e-07
20 4 1 3.0322063693767438e-07
21 4 1 2.7542491368770726e-07
22 4 1 2.5128982216683919e-07
23 4 1 2.3020635901402167e-07
24 4 1 2.1167059165381421e-07
25 4 1 1.9529020243858081e-07
26 4 1 1.8074030658744831e-07
27 4 1 1.6776964626584551e-07
28 4 2 1.5616420244542341e-07
29 4 1 1.4569157873659108e-07
30 3 1 1.3625613603079816e-07
