0.0 -7.7045748784292076e-05 -7.7045716939042467e-05 -7.7045699417007361e-05 -7.7045688752258316e-05 -7.7045681731170815e-05 -7.7045676923453887e-05 -7.7045673437048983e-05 -7.7045670868277453e-05
1.0 2.0060016439179754e-06 2.0059931462831913e-06 2.0059884560088528e-06 2.0059856260658747e-06 2.0059837482058568e-06 2.0059824174584706e-06 2.0059815015795197e-06 2.0059808179028445e-06
2.0 2.569351275746399e-05 2.5693506947996456e-05 2.569350371548528e-05 2.5693501715701502e-05 2.5693500401662553e-05 2.5693499504385634e-05 2.5693498855281413e-05 2.5693498371152729e-05
3.0 1.5969882159042757e-05 1.5969879117419238e-05 1.596987741442193e-05 1.5969876359350593e-05 1.5969875667054695e-05 1.5969875168781719e-05 1.5969874842020108e-05 1.5969874572278756e-05
4.0 9.2104372874921238e-06 9.2104358781478351e-06 9.2104349922252267e-06 9.2104344166062353e-06 9.2104339952045285e-06 9.2104337244196268e-06 9.2104335366443062e-06 9.2104334000460811e-06
5.0 5.7322378659949693e-06 5.732237734035687e-06 5.7322373854618103e-06 5.7322370357381093e-06 5.7322368071784463e-06 5.7322366354398049e-06 5.7322365604677396e-06 5.7322364597199976e-06
6.0 3.88980619955452e-06 3.8898078428975888e-06 3.8898079949977442e-06 3.8898078969996601e-06 3.8898077903855932e-06 3.8898077001555635e-06 3.8898076175468754e-06 3.8898075512910282e-06
7.0 2.8230553750081283e-06 2.8230599237005425e-06 2.8230608297595935e-06 2.8230610071288268e-06 2.8230610283595945e-06 2.8230609928426907e-06 2.8230609436991122e-06 2.8230608583785537e-06
8.0 2.1503623224114866e-06 2.150371786520014e-06 2.1503738956663634e-06 2.1503744926264533e-06 2.1503746252053199e-06 2.1503746811132959e-06 2.1503746810243663e-06 2.1503745965405793e-06
9.0 1.6967365226892973e-06 1.6967539584504437e-06 1.6967579812647528e-06 1.6967591890869749e-06 1.696759536273706e-06 1.6967597082945929e-06 1.6967596885608111e-06 1.6967596327360967e-06
10.0 1.3750238814257138e-06 1.375053576274993e-06 1.3750605333216318e-06 1.375062646675906e-06 1.3750633095409302e-06 1.3750636060292303e-06 1.3750637327248587e-06 1.3750636179705308e-06
11.0 1.1379300060401338e-06 1.1379777659050853e-06 1.1379889391740834e-06 1.1379924607232496e-06 1.1379935251376156e-06 1.1379939964597754e-06 1.1379941823344851e-06 1.1379940977589458e-06
12.0 9.57843857242944e-07 9.5791731553153159e-07 9.579345311264171e-07 9.5793991990514982e-07 9.5794159258001223e-07 9.5794229959126287e-07 9.5794256907732745e-07 9.5794266645851158e-07
13.0 8.1767466643952479e-07 8.1778337429137792e-07 8.1780879096332966e-07 8.1781680990261188e-07 8.1781928709348905e-07 8.178203654578806e-07 8.1782057242676867e-07 8.1782094064500042e-07
14.0 7.0633947834084762e-07 7.0649519429116214e-07 7.0653148547701021e-07 7.0654300626881975e-07 7.0654655940337905e-07 7.0654791619198944e-07 7.0654853008897075e-07 7.065490554602543e-07
15.0 6.1637531595259693e-07 6.165922136560326e-07 6.166426178173515e-07 6.1665852536657295e-07 6.166635781003593e-07 6.1666553407584807e-07 6.1666588009992962e-07 6.1666704436205582e-07
16.0 5.425981616186843e-07 5.4289282301662412e-07 5.4296092557688201e-07 5.4298250625113298e-07 5.4298947762806125e-07 5.4299182152287154e-07 5.4299236305065846e-07 5.4299418031848491e-07
17.0 4.8131065111922353e-07 4.8170232044319922e-07 4.8179247163523839e-07 4.8182105253019478e-07 4.818302846407468e-07 4.8183305691238042e-07 4.8183376988681563e-07 4.8183699912826085e-07
18.0 4.2981559464523489e-07 4.3032632121515935e-07 4.304426177960684e-07 4.3048012374783226e-07 4.3049221792605004e-07 4.3049507793355787e-07 4.3049620408525883e-07 4.3050062360669887e-07
19.0 3.861057662924863e-07 3.8676045870364411e-07 3.8690800506716223e-07 3.8695566537677674e-07 3.8697164022557461e-07 3.8697512840316566e-07 3.8697685245211718e-07 3.8698306510765174e-07
20.0 3.4866326047507454e-07 3.4948828057627177e-07 3.4967292342593316e-07 3.4973261092096626e-07 3.4975248661647146e-07 3.497571501639704e-07 3.4976025901827676e-07 3.497663334278621e-07
21.0 3.1631998017166033e-07 3.1734434445079585e-07 3.1757314778871635e-07 3.176455465011898e-07 3.1767092679968823e-07 3.1767625862505457e-07 3.1768001937870164e-07 3.1768650518014285e-07
22.0 2.8816819333669573e-07 2.8942296239949251e-07 2.8970144536828284e-07 2.8978871548965439e-07 2.8981927316782925e-07 2.8982564025489594e-07 2.8982874087811316e-07 2.8983725576885398e-07
23.0 2.634937603954518e-07 2.6501178546869073e-07 2.6534248879328595e-07 2.6544752036966375e-07 2.6548443463262959e-07 2.6549189756757441e-07 2.6549385494388278e-07 2.655033932088119e-07
24.0 2.4172675133215307e-07 2.4353790771745962e-07 2.4392940866052218e-07 2.4405289513294874e-07 2.440954064012082e-07 2.4410264150067283e-07 2.4410591729937331e-07 2.4411553710504723e-07
25.0 2.2241165153250192e-07 2.245475453071545e-07 2.2500305076622658e-07 2.2514635224432181e-07 2.2519379038762767e-07 2.2520481479264454e-07 2.252106258212124e-07 2.2522026598713374e-07
26.0 2.0517814657622197e-07 2.0766941777625367e-07 2.0819507851273034e-07 2.0835822926586718e-07 2.0840914785946125e-07 2.0842225126657005e-07 2.0843004735667007e-07 2.084443496564228e-07
27.0 1.8972694485109418e-07 1.9259700587296291e-07 1.9319786170962912e-07 1.9337865265627211e-07 1.9343905654719626e-07 1.9345226226989858e-07 1.9345702215685489e-07 1.9347544580142274e-07
28.0 1.7581825654232295e-07 1.7908870117131151e-07 1.7975485643820449e-07 1.7995908742818871e-07 1.8002911050583297e-07 1.8004362886383352e-07 1.8005088197641781e-07 1.8006546909718896e-07
29.0 1.6325159814474134e-07 1.6693552965985229e-07 1.6766561750167686e-07 1.6789010011267973e-07 1.679659696917194e-07 1.6798487888546854e-07 1.6800153397132635e-07 1.6801076817702357e-07
30.0 1.5186480328037441e-07 1.559630285689856e-07 1.5676200376019205e-07 1.5699686313590021e-07 1.570752541652932e-07 1.5709833184831491e-07 1.5712357548327453e-07 1.5712375181062209e-07
