0 6 2 -9.7265993298759364e-05
1 6 2 -1.297018333000609e-05
2 6 2 3.7885065157137241e-05
3 6 2 2.6424010294816038e-05
4 6 3 1.5694436059508901e-05
5 4 3 9.7227148791702472e-06
6 2 1 6.5113672390538818e-06
7 4 2 4.6724381649210512e-06
8 4 1 3.5317299258976809e-06
9 4 1 2.7729114072093194e-06
10 4 1 2.2398780154439892e-06
11 4 1 1.8495802187561282e-06
12 5 4 1.5544546249682182e-06
13 5 3 1.3254968001901495e-06
14 5 4 1.1440995234630829e-06
15 5 3 9.9783199347689216e-07
16 4 2 8.7810758231383617e-07
17 3 1 7.7883602147579934e-07
18 4 2 6.9557736137127677e-07
19 3 1 6.2505569403465737e-07
20 4 3 5.6477286514763807e-07
21 4 2 5.1285218740716703e-07
22 3 2 4.6780199771970615e-07
23 4 2 4.2844605585131516e-07
24 3 2 3.9387839484150741e-07
25 3 2 3.6334265179006025e-07
26 3 1 3.3624495539064675e-07
27 3 2 3.1207038250566308e-07
28 1 2 2.9043048782864424e-07
29 2 2 2.7097335689170107e-07
30 2 2 2.5339757313488292e-07
