0.0 -9.2551448490143842e-05 -9.2551536107227014e-05 -9.2551577730155032e-05 -9.2551600781124165e-05 -9.2551614790013307e-05 -9.2551623981102657e-05 -9.2551630319679374e-05 -9.2551634879684715e-05 -9.2551638268576286e-05
1.0 1.198416468738693e-05 1.1984189330666222e-05 1.198420094774532e-05 1.1984207099414546e-05 1.1984211003266386e-05 1.1984213503541375e-05 1.1984215219199434e-05 1.1984216493745534e-05 1.1984217395642689e-05
2.0 3.4113540886233274e-05 3.4113557316689472e-05 3.4113565041754681e-05 3.4113569188326683e-05 3.4113571758654917e-05 3.4113573426404752e-05 3.4113574573707559e-05 3.4113575407907083e-05 3.4113576017793647e-05
3.0 1.9240665723012983e-05 1.9240674956738963e-05 1.9240678918975149e-05 1.9240681080271789e-05 1.9240682380691499e-05 1.924068322742751e-05 1.9240683793727741e-05 1.9240684234724749e-05 1.9240684529541197e-05
4.0 1.0317177367152496e-05 1.0317184764795892e-05 1.0317187313679465e-05 1.0317188594233422e-05 1.0317189335496743e-05 1.0317189770991228e-05 1.0317190091469542e-05 1.0317190322675895e-05 1.0317190513714155e-05
5.0 6.1492488238710388e-06 6.1492595017636054e-06 6.1492620585229022e-06 6.1492631142044945e-06 6.149263592172133e-06 6.1492639079742812e-06 6.1492640951087637e-06 6.1492642827477653e-06 6.1492643857664357e-06
6.0 4.0929052833650517e-06 4.0929262770730038e-06 4.0929302836570935e-06 4.0929315329882925e-06 4.0929320365325499e-06 4.0929322940400806e-06 4.0929324735495183e-06 4.0929325892537353e-06 4.0929326636870647e-06
7.0 2.9494059227867413e-06 2.9494487951028444e-06 2.9494562519612546e-06 2.9494581894950325e-06 2.9494588919539805e-06 2.9494592576795709e-06 2.9494593616158575e-06 2.9494594526777642e-06 2.9494595186367166e-06
8.0 2.2411949390932818e-06 2.2412781799577204e-06 2.2412920308607974e-06 2.2412954311416608e-06 2.2412966010060134e-06 2.2412969893353302e-06 2.2412972796938089e-06 2.2412974437919722e-06 2.2412974947459278e-06
9.0 1.7668532454057869e-06 1.7670049371106274e-06 1.7670298464846985e-06 1.7670358374086596e-06 1.7670376904159994e-06 1.7670383486724958e-06 1.7670386962336447e-06 1.7670388340956589e-06 1.7670389095298212e-06
10.0 1.4312141756530709e-06 1.431475145204396e-06 1.4315174813850294e-06 1.4315275540986507e-06 1.4315306987485988e-06 1.4315318025144206e-06 1.4315323647717695e-06 1.431532676591723e-06 1.4315327148375539e-06
11.0 1.1839961145163855e-06 1.1844236345281291e-06 1.1844927532523179e-06 1.1845088990695618e-06 1.184513904380723e-06 1.1845157117182928e-06 1.1845163827167387e-06 1.1845168660553157e-06 1.1845170944533225e-06
12.0 9.9617331413795208e-07 9.9684484412916974e-07 9.9695289126862744e-07 9.9697796590293876e-07 9.9698572742448182e-07 9.9698854272916819e-07 9.969898655638473e-07 9.9699074415805998e-07 9.9699082397772421e-07
13.0 8.4984828572402537e-07 8.5086663742789434e-07 8.5102979358865016e-07 8.5106773429923911e-07 8.510794048970651e-07 8.5108360240251261e-07 8.5108524371908283e-07 8.5108680744033642e-07 8.5108643128040423e-07
14.0 7.3342108848282317e-07 7.3491962673343046e-07 7.3515857406185187e-07 7.3521408899084975e-07 7.3523106047927494e-07 7.3523710275428727e-07 7.3524002267953778e-07 7.3524190515174451e-07 7.3524136690570299e-07
15.0 6.3906890040136741e-07 6.4121726983040925e-07 6.4155924734138848e-07 6.4163821432398094e-07 6.416623072841301e-07 6.4167128193291811e-07 6.4167473060188748e-07 6.416772492700415e-07 6.4167689825237959e-07
16.0 5.6133940254798672e-07 5.6435150100853194e-07 5.6482864649667071e-07 5.6493884011385801e-07 5.6497237138529923e-07 5.6498512394022618e-07 5.6499082801901162e-07 5.6499392161503048e-07 5.6499331400598893e-07
17.0 4.9632146210674071e-07 5.0046274792844508e-07 5.0111626629451006e-07 5.0126694057187779e-07 5.0131271073444471e-07 5.0133013547213597e-07 5.0133721349778418e-07 5.0134198997311044e-07 5.0134025604768318e-07
18.0 4.4113553590701611e-07 4.4673199692409623e-07 4.4761203813936906e-07 4.4781411644243515e-07 4.4787590683807736e-07 4.4789942950307486e-07 4.4790887466323419e-07 4.4791461561767612e-07 4.4791506298480295e-07
19.0 3.9360897585403439e-07 4.0105804825518247e-07 4.0222523428693389e-07 4.0249360257258727e-07 4.0257439243499984e-07 4.0260548896849193e-07 4.0261907330873458e-07 4.0262485162651963e-07 4.0262568730992409e-07
20.0 3.5206354734151701e-07 3.6184694783502003e-07 3.6337312786759707e-07 3.6372451480439018e-07 3.63830498083314e-07 3.6387097277169415e-07 3.6388735125702366e-07 3.6389700261067343e-07 3.6389592351281694e-07
21.0 3.151705368234367e-07 3.2786630629382687e-07 3.2984038965834204e-07 3.3029368079779337e-07 3.3043077490429833e-07 3.3048105908764722e-07 3.3050332215392043e-07 3.3051397924551641e-07 3.3051429315765186e-07
22.0 2.8185400759760358e-07 2.981514745119481e-07 3.0067412674339914e-07 3.0125490421722952e-07 3.0142934668129976e-07 3.0149306024677666e-07 3.0151752959577275e-07 3.0153058549575576e-07 3.0153426965659167e-07
23.0 2.5121305336514542e-07 2.7193180682345988e-07 2.751282640495554e-07 2.7586127123980206e-07 2.7608381146564623e-07 2.7616405088432435e-07 2.7619140479725557e-07 2.7620806061522551e-07 2.7621159768124544e-07
24.0 2.2247556509924296e-07 2.4858666161240529e-07 2.5260255331303084e-07 2.5352069166971489e-07 2.5379690528646777e-07 2.5389775993209802e-07 2.5393529686230103e-07 2.5395213425637488e-07 2.5396124878727192e-07
