0 6 2 -7.9321470654642492e-05
1 6 2 -1.8474367553870355e-07
2 6 3 2.684315430936093e-05
3 6 2 1.7069993381414259e-05
4 5 0 9.9233350866918412e-06
5 3 2 6.1849753747501577e-06
6 1 4 4.1939109586549512e-06
7 3 1 3.0406309913299185e-06
8 6 3 2.3142432531790135e-06
9 4 1 1.8250481329072519e-06
10 5 2 1.4784672474390275e-06
11 5 2 1.2232417711853238e-06
12 5 2 1.0294997256477151e-06
13 5 4 8.7878005454100928e-07
14 5 2 7.5912622509991644e-07
15 5 4 6.6249543563308785e-07
16 5 4 5.833041805739038e-07
17 5 4 5.175754192597595e-07
18 6 4 4.6240676693939796e-07
19 5 4 4.1564421142265463e-07
20 5 4 3.7565600088050161e-07
21 5 4 3.4118869780446317e-07
22 5 2 3.1126949515235362e-07
23 5 4 2.8513027124433109e-07
24 6 2 2.6215541919143481e-07
25 5 2 2.4185441395943081e-07
26 5 2 2.2383028410261212e-07
27 5 4 2.0774998565409103e-07
28 5 4 1.9334529006004551e-07
29 5 4 1.8039458792134233e-07
30 5 4 1.6869964614490024e-07
