0 6 2 -0.00010580007184065315
1 6 2 2.0523695894960824e-06
2 6 3 4.1856630642512895e-05
3 6 2 2.5926060517519892e-05
4 6 4 1.4368975126515339e-05
5 5 1 8.577695346646098e-06
6 5 1 5.6608238045401661e-06
7 3 1 4.0470299374903838e-06
8 3 2 3.0592541330780673e-06
9 3 1 2.4041767600467412e-06
10 4 2 1.9437600186748086e-06
11 4 2 1.6061796176316511e-06
12 4 1 1.3505961365356882e-06
13 5 2 1.1521186046805608e-06
14 4 2 9.9475051419766577e-07
15 5 4 8.6778168614630179e-07
16 4 3 7.6381021981305169e-07
17 5 4 6.7756031773065742e-07
18 4 3 6.0520779171745473e-07
19 5 4 5.4390204298471581e-07
20 5 4 4.9149314381086843e-07
21 5 4 4.4633852073884756e-07
22 5 4 4.0715606692593933e-07
23 5 4 3.7291668989711222e-07
24 5 3 3.4283125478358907e-07
25 5 3 3.1625182547812944e-07
26 5 3 2.9266229179853049e-07
27 5 3 2.7162726912827562e-07
28 5 4 2.5276203372545604e-07
29 5 4 2.3581286413421354e-07
30 5 4 2.2048166407287519e-07
