0 6 2 -0.00010760445662758185
1 6 2 -5.1707339462599337e-06
2 6 2 4.3556882860604787e-05
3 6 4 2.8449480891126977e-05
4 4 1 1.617393020481606e-05
5 5 3 9.7447521062377935e-06
6 6 5 6.4357162744147527e-06
7 5 4 4.5924166213899607e-06
8 6 3 3.464876021735332e-06
9 5 4 2.7191362598978332e-06
10 5 4 2.1963215341861194e-06
11 4 1 1.8136999194345894e-06
12 5 2 1.5243961337023345e-06
13 5 2 1.2999333168042681e-06
14 4 1 1.1220813016242184e-06
15 5 2 9.7866154180380248e-07
16 5 2 8.6126065650484532e-07
17 5 1 7.6390701006456987e-07
18 6 2 6.822584478403984e-07
19 5 2 6.130922467772182e-07
20 5 2 5.5397470190516655e-07
21 5 2 5.0304652278254682e-07
22 6 2 4.5885819701249309e-07
23 5 1 4.2025250983530267e-07
24 5 2 3.8633525347217528e-07
25 5 2 3.5638636458760478e-07
26 5 3 3.2980027856146098e-07
27 6 1 3.0601559339639176e-07
28 5 3 2.8483026465865721e-07
29 4 3 2.6571230219915201e-07
30 5 1 2.4843909372530617e-07
