380 6.88006514334e-06 6.88000525673e-06 9.15499863399e-07
390 7.74036088652e-06 7.7406041315e-06 1.33339574274e-06
400 9.00005323529e-06 9.00019008885e-06 2.09662887927e-06
410 1.07128428234e-05 1.07131171373e-05 3.25259541679e-06
420 1.28599561855e-05 1.28602566231e-05 4.81813574184e-06
430 1.53748284712e-05 1.53748944272e-05 6.75404292839e-06
440 1.81279793841e-05 1.81290321987e-05 8.9516711141e-06
450 2.08343932679e-05 2.08334321585e-05 1.12221060216e-05
460 2.32578981782e-05 2.32584452291e-05 1.33272987844e-05
470 2.51073568873e-05 2.51038233953e-05 1.5023143638e-05
480 2.61659343068e-05 2.61661957342e-05 1.6123072431e-05
490 2.63566540433e-05 2.63566220009e-05 1.65463894986e-05
500 2.57611413397e-05 2.57608350067e-05 1.63313130941e-05
510 2.45612544014e-05 2.45606980565e-05 1.56054885623e-05
520 2.29044743304e-05 2.29044871683e-05 1.45339552764e-05
530 2.10699873684e-05 2.10696089529e-05 1.32810717508e-05
540 1.91811635763e-05 1.91812247546e-05 1.19690483944e-05
550 1.73598005997e-05 1.73599855152e-05 1.06783620946e-05
560 1.5655612078e-05 1.56555844538e-05 9.45076967962e-06
570 1.41001551953e-05 1.40993992259e-05 8.30379767817e-06
580 1.26895258453e-05 1.26895175513e-05 7.23976575211e-06
590 1.14302935217e-05 1.14305139427e-05 6.25557242382e-06
600 1.03098908821e-05 1.03091949947e-05 5.34556630974e-06
610 9.3164340396e-06 9.31650733935e-06 4.50411183293e-06
620 8.4510249803e-06 8.45103672607e-06 3.72854834916e-06
630 7.70988012153e-06 7.70988717482e-06 3.0185998288e-06
640 7.09559371309e-06 7.09562254767e-06 2.37813161488e-06
650 6.61854721539e-06 6.61853967141e-06 1.81638757522e-06
660 6.29450707102e-06 6.29476375468e-06 1.34950120699e-06
670 6.1537079746e-06 6.15340063319e-06 1.00207956502e-06
680 6.23236281104e-06 6.2323681655e-06 8.08716606065e-07
690 6.5764777638e-06 6.57651611473e-06 8.14996063725e-07
