0 6 2 -9.0929229083338992e-05
1 6 2 -9.8080367386384409e-06
2 6 2 3.3701177785264329e-05
3 6 2 2.3150198166776734e-05
4 6 5 1.3754753951463169e-05
5 3 4 8.5695809344837513e-06
6 2 5 5.7719575906603948e-06
7 3 1 4.1584900362516594e-06
8 3 1 3.1510215765331703e-06
9 4 1 2.4776791602820224e-06
10 4 1 2.0032555273820352e-06
11 4 1 1.6552063098688495e-06
12 4 1 1.3916957544552283e-06
13 4 2 1.187086600332019e-06
14 4 2 1.0248785130736402e-06
15 4 3 8.9402283288371462e-07
16 4 3 7.8687485391902395e-07
17 4 3 6.9800324756327135e-07
18 4 2 6.2345057678532386e-07
19 4 3 5.6028687194227818e-07
20 4 1 5.0629615230521937e-07
21 4 2 4.5977593857638992e-07
22 4 3 4.194061143047874e-07
23 4 2 3.8414260622500136e-07
24 6 1 3.5315881968830884e-07
25 6 1 3.2579127137258424e-07
26 6 1 3.0149506095626829e-07
27 4 3 2.7981830135219694e-07
28 3 1 2.6041850430774404e-07
29 4 1 2.4295934461160893e-07
30 3 1 2.2720779143159414e-07
