0 6 2 -8.8634064674942694e-05
1 6 3 1.3021331320438676e-05
2 6 3 3.206549157121626e-05
3 6 3 1.781269131767463e-05
4 6 1 9.5278321085948633e-06
5 4 3 5.6940234473435787e-06
6 4 1 3.8013944744945933e-06
7 4 1 2.7447407761311413e-06
8 4 1 2.0880241439346087e-06
9 4 1 1.6472278053849664e-06
10 4 1 1.3349842485898026e-06
11 4 3 1.104913773261732e-06
12 4 1 9.3016127991776533e-07
13 4 3 7.9414746021102783e-07
14 4 3 6.8612652303407302e-07
15 4 3 5.9886388181152284e-07
16 4 1 5.2733186240142647e-07
17 4 3 4.679503403952329e-07
18 6 3 4.1810251758627136e-07
19 4 3 3.7583987584230489e-07
20 6 3 3.39698571164247e-07
21 6 3 3.0854341812219942e-07
22 5 4 2.8150184374765871e-07
23 5 3 2.5786046579811166e-07
24 5 3 2.3709490389387261e-07
25 6 2 2.1876768935375937e-07
26 5 4 2.0243683613281698e-07
27 5 4 1.8789202453709799e-07
28 5 4 1.7486851924537034e-07
29 5 4 1.6314895214458073e-07
30 5 4 1.5255946627159718e-07
