380.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 1.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 4.0
390.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 6.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0
400.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 4.0, 4.0, 6.0
410.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0
420.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 5.0, 5.0, 5.0, 6.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 4.0
430.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 6.0, 4.0, 3.0, 4.0, 3.0
440.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 2.0, 2.0, 1.0, 0.0
450.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0
454.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0
456.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 2.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 1.0, 1.0, 0.0, 0.0
458.0, 6.0, 6.0, 6.0, 6.0, 6.0, 0.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0, 3.0, 3.0, 1.0, 0.0, 0.0, 0.0
460.0, 6.0, 6.0, 6.0, 6.0, 6.0, 1.0, 2.0, 3.0, 5.0, 4.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 5.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0
