0 6 2 -9.6482799789860196e-05
1 6 2 1.0381113255423392e-05
2 6 2 3.6238065040954645e-05
3 6 2 2.083372833805771e-05
4 6 2 1.1226077879169541e-05
5 6 2 6.6797282619462879e-06
6 5 2 4.43313419901824e-06
7 5 2 3.1879169350888789e-06
8 5 2 2.4194978621026637e-06
9 5 2 1.9061566298688737e-06
10 6 4 1.5435461126923989e-06
11 6 4 1.2768190637007656e-06
12 5 2 1.0744489967092828e-06
13 6 4 9.1706349837961446e-07
14 5 2 7.9213980982307345e-07
15 6 2 6.9126630492663722e-07
16 5 2 6.0860886753254906e-07
17 5 2 5.40004547255225e-07
18 5 2 4.824294822755659e-07
19 6 2 4.3363207545935397e-07
20 6 2 3.919046779624328e-07
21 6 3 3.5593864586870095e-07
22 6 3 3.2471639033246508e-07
23 6 2 2.9744342280964652e-07
24 6 2 2.7346485818165221e-07
25 6 3 2.5229202937063271e-07
26 6 2 2.3346784275921934e-07
27 6 2 2.1667018307546618e-07
28 6 2 2.0163519815758455e-07
29 6 4 1.8813683504940325e-07
30 6 2 1.7591689197244936e-07
