0 6 2 -7.2024924559339394e-05
1 6 2 9.4069501206021653e-06
2 6 2 2.3564048650423632e-05
3 6 2 1.3373223736375622e-05
4 4 2 7.4266904462664484e-06
5 2 5 4.5712408268373319e-06
6 1 4 3.1006105803600282e-06
7 3 0 2.2548760263289011e-06
8 3 1 1.7209134539128585e-06
9 3 0 1.3598270377923381e-06
10 4 1 1.1031144798389798e-06
11 4 3 9.1358267120169237e-07
12 3 1 7.6944257531618603e-07
13 3 1 6.5715656566110744e-07
14 3 1 5.6792006451142847e-07
15 3 1 4.9579663062198734e-07
16 3 0 4.3665208319350607e-07
17 3 0 3.8753549090278872e-07
18 3 1 3.4629464715208422e-07
19 3 1 3.1132447411664352e-07
20 3 1 2.8141208947038268e-07
21 3 1 2.5562275366019139e-07
22 4 1 2.3323222132983348e-07
23 4 3 2.1366734106185606e-07
24 2 1 1.9647083953186282e-07
25 1 0 1.8127743143375106e-07
26 2 2 1.6772855589854296e-07
27 3 2 1.5570573063655977e-07
28 3 0 1.4493612303577935e-07
29 3 1 1.3523056461761379e-07
30 3 1 1.264858426007957e-07
