0.0 -0.00010018267724928787 -0.00010018272552440582 -0.00010018275213377652 -0.00010018276839742319 -0.00010018277903654297 -0.0001001827863929928 -0.00010018279167193075 -0.00010018279559353038
1.0 8.1681768384625834e-06 8.1681887661370077e-06 8.1681957467109093e-06 8.1681998507937276e-06 8.1682025806889762e-06 8.1682044667077171e-06 8.1682058037566155e-06 8.168206815493981e-06
2.0 3.8329737553897234e-05 3.832974644021608e-05 3.832975129763806e-05 3.8329754257185279e-05 3.8329756198087111e-05 3.8329757533004334e-05 3.8329758494895796e-05 3.8329759196550846e-05
3.0 2.2538849595165558e-05 2.2538854337863543e-05 2.2538856918539755e-05 2.2538858464878103e-05 2.2538859473858711e-05 2.2538860158040376e-05 2.2538860674594511e-05 2.2538861028180815e-05
4.0 1.2233811911033713e-05 1.2233815162167515e-05 1.2233816671090172e-05 1.2233817587089476e-05 1.2233818174351192e-05 1.2233818562303036e-05 1.2233818802613149e-05 1.2233819018753242e-05
5.0 7.2763636304215225e-06 7.2763669952890002e-06 7.2763682840834904e-06 7.2763689281267554e-06 7.2763693125239043e-06 7.2763695616547297e-06 7.2763697573065554e-06 7.2763698515378459e-06
6.0 4.8168049317191847e-06 4.8168104375934599e-06 4.8168120626084264e-06 4.8168127377612837e-06 4.8168130987924477e-06 4.8168132759430485e-06 4.8168134008726359e-06 4.8168135305153407e-06
7.0 3.4564430321882212e-06 3.4564534495648891e-06 3.456456198009524e-06 3.4564571253280009e-06 3.4564575412749938e-06 3.4564577348840403e-06 3.4564579262287056e-06 3.4564579720394004e-06
8.0 2.6197685114405004e-06 2.6197882689158879e-06 2.6197930716081962e-06 2.6197947153586442e-06 2.6197953569856596e-06 2.619795572472236e-06 2.6197956540965431e-06 2.6197958997340544e-06
9.0 2.0622554549846573e-06 2.0622910349195767e-06 2.062299688429305e-06 2.0623022541147616e-06 2.0623032493012498e-06 2.0623036053315321e-06 2.0623037980637119e-06 2.0623040580093913e-06
10.0 1.6690734268703293e-06 1.6691344481963029e-06 1.6691489760939152e-06 1.6691533248648693e-06 1.6691551351309312e-06 1.6691556321793349e-06 1.6691557013081016e-06 1.6691562559789908e-06
11.0 1.3801294091168052e-06 1.3802291183800693e-06 1.3802527560650747e-06 1.3802596207181749e-06 1.3802626467668697e-06 1.3802633624434506e-06 1.3802636355289239e-06 1.3802640944427381e-06
12.0 1.1610122697393807e-06 1.1611687548755516e-06 1.1612056457109614e-06 1.1612164373634438e-06 1.1612211398735475e-06 1.1612221917485716e-06 1.161222404621539e-06 1.1612233465672787e-06
13.0 9.9063055748107689e-07 9.9086737110364996e-07 9.909232023665281e-07 9.9093950597074969e-07 9.9094598453872699e-07 9.9094865113451698e-07 9.9094797603448407e-07 9.9095001360938214e-07
14.0 8.5537555649783255e-07 8.557243579002396e-07 8.5580568580457585e-07 8.5583003934422301e-07 8.5583937185558979e-07 8.5584299364195666e-07 8.5584263536670078e-07 8.5584482127589736e-07
15.0 7.4610784010690064e-07 7.4660748972244344e-07 7.4672406989043983e-07 7.4675839082780893e-07 7.4677207063629613e-07 7.467771230538117e-07 7.4677691659232654e-07 7.4677985571005022e-07
16.0 6.5648539095403484e-07 6.5718551529528607e-07 6.5734918079923354e-07 6.5739647622423522e-07 6.5741516747425281e-07 6.5742301460254048e-07 6.5742195754612701e-07 6.5742684178918029e-07
17.0 5.8198685316939669e-07 5.8294900232880966e-07 5.8317308523523902e-07 5.8323848215405245e-07 5.8326462362192482e-07 5.8327637719817559e-07 5.8327446284374434e-07 5.8328153228483401e-07
18.0 5.1931370811748242e-07 5.2061416041198439e-07 5.2091656844801905e-07 5.2100549453336647e-07 5.2103825951558773e-07 5.2105581147003032e-07 5.2105284829834113e-07 5.2106019633109163e-07
19.0 4.6600606097024107e-07 4.6773633458794475e-07 4.6813824872622986e-07 4.6825692891691132e-07 4.68300111278745e-07 4.6832246964156722e-07 4.6832117006352859e-07 4.6833179339500641e-07
20.0 4.2019349872277373e-07 4.2246663282580859e-07 4.2299394682374301e-07 4.2314973173514927e-07 4.2320692188132755e-07 4.2323292519472539e-07 4.2323368215287439e-07 4.232455322895801e-07
21.0 3.8043112475518538e-07 3.8338260642040819e-07 3.8406523600329416e-07 3.8426628665162876e-07 3.8433903497207259e-07 3.843722271328248e-07 3.8437603479522509e-07 3.8438903577677676e-07
22.0 3.45583899704975e-07 3.4937638991550338e-07 3.5024764072146795e-07 3.5050765022076451e-07 3.506001059190616e-07 3.5064269991007334e-07 3.5064805640558153e-07 3.5066385752112273e-07
23.0 3.147432614360165e-07 3.1956568712496306e-07 3.2067561696210186e-07 3.2100089204512651e-07 3.2112159096550491e-07 3.2117639498057512e-07 3.2118442195585303e-07 3.2119886199502987e-07
24.0 2.8717309031461761e-07 2.9324877652226333e-07 2.9464906662334278e-07 2.9505968413685772e-07 2.9520627850890365e-07 2.9527778127869335e-07 2.952817468587694e-07 2.9531081411279605e-07
25.0 2.6226047448490799e-07 2.6985970106443574e-07 2.7160558413944497e-07 2.7212247208038618e-07 2.723012272817063e-07 2.7239252239288428e-07 2.7240410131305383e-07 2.7243388133324654e-07
26.0 2.3949164246802394e-07 2.4892639472927058e-07 2.5109070898673757e-07 2.5173573225009286e-07 2.5195983037293474e-07 2.5206754747566062e-07 2.5209046459378933e-07 2.5211479082770912e-07
27.0 2.1843169631483671e-07 2.3006559102703003e-07 2.3273974885152039e-07 2.335334165862831e-07 2.3379667274803945e-07 2.33934879440733e-07 2.3395751951093873e-07 2.3399694758305197e-07
28.0 1.9867872778183964e-07 2.1294864959479708e-07 2.1622291045896494e-07 2.1719332181391833e-07 2.1751475418158828e-07 2.1768227218208147e-07 2.1771864106384872e-07 2.1776072010327023e-07
29.0 1.7989563135070202e-07 1.973028584834077e-07 2.0127863362758125e-07 2.024569123646013e-07 2.0286634787420264e-07 2.0306663145916858e-07 2.0311553238060031e-07 2.0317192719564536e-07
30.0 1.6175809244029832e-07 1.8289391587847262e-07 1.877123943918136e-07 1.8912240104963848e-07 1.8961944323804018e-07 1.8987274172954785e-07 1.8992558223867109e-07 1.8999413982857658e-07
