0.0 -8.4759440384960872e-05 -8.4759357993228763e-05 -8.4759318604368209e-05 -8.4759296845107881e-05 -8.4759283607810907e-05 -8.4759274899090951e-05 -8.4759268926035811e-05 -8.4759264605129128e-05 -8.4759261414417354e-05
1.0 -5.0336137282280664e-06 -5.033632956803321e-06 -5.0336424375958454e-06 -5.0336476817678074e-06 -5.0336508594100371e-06 -5.0336529505197813e-06 -5.0336543957035994e-06 -5.0336554342157424e-06 -5.0336562064628361e-06
2.0 2.9865230590747027e-05 2.9865215997603507e-05 2.9865208673782795e-05 2.9865204625929085e-05 2.9865202151223088e-05 2.9865200519513072e-05 2.9865199401305803e-05 2.9865198595122507e-05 2.9865198005638815e-05
3.0 1.9835169312145883e-05 1.9835162223526871e-05 1.9835158387411648e-05 1.9835156170063734e-05 1.9835154790899197e-05 1.9835153922289711e-05 1.9835153277709592e-05 1.9835152824809582e-05 1.9835152503194337e-05
4.0 1.1688894652414364e-05 1.1688893803499777e-05 1.1688892081029691e-05 1.1688890892445374e-05 1.1688890159991739e-05 1.16888896717532e-05 1.1688889274300226e-05 1.1688889086917926e-05 1.1688888831843795e-05
5.0 7.2949031159718676e-06 7.2949106545579899e-06 7.2949108379411218e-06 7.2949105561343504e-06 7.2949101506558652e-06 7.2949098360167102e-06 7.2949096316212692e-06 7.2949095569022033e-06 7.2949093296809921e-06
6.0 4.9338617135946932e-06 4.9338849262850859e-06 4.9338880517173338e-06 4.9338884760561155e-06 4.9338884165427836e-06 4.9338883107599085e-06 4.9338881834187861e-06 4.9338881130954994e-06 4.9338880324355275e-06
7.0 3.5672961183412965e-06 3.5673488240223458e-06 3.5673569253199144e-06 3.5673586153750004e-06 3.5673590007871687e-06 3.5673590870101744e-06 3.5673590245161738e-06 3.5673590378258646e-06 3.5673589504929023e-06
8.0 2.7095547829007737e-06 2.7096596063516151e-06 2.7096762544222804e-06 2.7096800125948039e-06 2.7096810742286428e-06 2.7096814168703568e-06 2.7096814065541452e-06 2.7096815608099051e-06 2.709681522061161e-06
9.0 2.1337687170928117e-06 2.1339597880203864e-06 2.1339904365285874e-06 2.1339975017604822e-06 2.1339996333642297e-06 2.1340003687394448e-06 2.1340004494024352e-06 2.134000746602637e-06 2.1340006998647325e-06
10.0 1.7267696273076953e-06 1.7270956085882825e-06 1.7271479868728227e-06 1.7271601349167554e-06 1.7271639154561112e-06 1.7271651817703489e-06 1.7271654067664905e-06 1.7271659577854185e-06 1.7271659330948763e-06
11.0 1.4274531416989498e-06 1.4279806282463569e-06 1.4280652225700777e-06 1.428084905828032e-06 1.4280910005826163e-06 1.4280931804566858e-06 1.4280934857805736e-06 1.4280942973006724e-06 1.4280943996841363e-06
12.0 1.2003566734133854e-06 1.2011736508535489e-06 1.2013043400320665e-06 1.2013345747991308e-06 1.2013441063370786e-06 1.2013475243413825e-06 1.2013478268851106e-06 1.2013491586303184e-06 1.2013493542052208e-06
13.0 1.0236326999154357e-06 1.0248521913817214e-06 1.0250464302760296e-06 1.025091335178873e-06 1.0251052970912248e-06 1.0251104772685835e-06 1.0251112145079633e-06 1.0251129150875725e-06 1.0251133962871188e-06
14.0 8.8315676059421333e-07 8.8492056623424733e-07 8.8520025211160196e-07 8.8526464391350733e-07 8.852849717299834e-07 8.8529194142706513e-07 8.8529318220945903e-07 8.8529554126766648e-07 8.8529664391988468e-07
15.0 7.6943213380822538e-07 7.7191448039072304e-07 7.7230587263039529e-07 7.7239609697212789e-07 7.7242448340858571e-07 7.7243368400092285e-07 7.7243624216016067e-07 7.724386720874823e-07 7.72440197735986e-07
16.0 6.7586178164193474e-07 6.7927268469015748e-07 6.7980719004850489e-07 6.7993027288948577e-07 6.7996888887100235e-07 6.7998108240100926e-07 6.7998480611603641e-07 6.7998770243171281e-07 6.7998992618146922e-07
17.0 5.9773404806428415e-07 6.023227962907567e-07 6.0303707250430965e-07 6.0320084431888185e-07 6.0325214546575298e-07 6.0326838848172013e-07 6.0327492146419882e-07 6.0327711380834397e-07 6.0328067575678423e-07
18.0 5.3160155831040841e-07 5.3765961430961562e-07 5.3859635617707968e-07 5.3881119357555209e-07 5.3887801952347857e-07 5.3889783117124773e-07 5.3890633347153396e-07 5.3891019173590122e-07 5.3891424187191457e-07
19.0 4.7488935448064792e-07 4.8275226988085151e-07 4.8395947026560178e-07 4.8423510105952441e-07 4.8432000733383317e-07 4.8434529930267331e-07 4.8435805093649683e-07 4.8436128125382869e-07 4.8436625336634572e-07
20.0 4.2563733777679917e-07 4.3568643358139927e-07 4.372170666444675e-07 4.3756519337789411e-07 4.3767116200158375e-07 4.3770254347200929e-07 4.3772059707313841e-07 4.3772244006010799e-07 4.3772986703051048e-07
21.0 3.8232829225345445e-07 3.9499083960666992e-07 3.9690362760935708e-07 3.973361802295356e-07 3.9746848124673881e-07 3.9750657974485552e-07 3.9752818594875215e-07 3.9753074071981413e-07 3.9753874980326634e-07
22.0 3.4377120494730803e-07 3.5952020751620691e-07 3.6187883336448798e-07 3.6241136836503707e-07 3.6256941690444833e-07 3.6261706704501647e-07 3.6264468314207418e-07 3.6264825405587141e-07 3.6265665652637077e-07
23.0 3.0901935985168168e-07 3.2837380748868837e-07 3.3124472079259352e-07 3.3189200657188114e-07 3.3208084078763934e-07 3.3213712194128516e-07 3.3216936849108739e-07 3.3217521256669183e-07 3.3218227577872916e-07
24.0 2.7731425255278858e-07 3.0083491713220678e-07 3.0428698135439402e-07 3.0505850412953599e-07 3.0528352056339476e-07 3.053466565980941e-07 3.0539041390956815e-07 3.0539509566310632e-07 3.0540387047952831e-07
