0 6 2 -8.475925815171026e-05
1 6 2 -5.0336569750105541e-06
2 6 3 2.9865196966289625e-05
3 6 2 1.9835152444520693e-05
4 5 2 1.1688888695659277e-05
5 3 3 7.2949092526654557e-06
6 1 4 4.9338880263618557e-06
7 3 1 3.5673591146440238e-06
8 3 1 2.7096814921964675e-06
9 4 1 2.1340005543364638e-06
10 4 1 1.7271656235493293e-06
11 4 1 1.4280937342194585e-06
12 4 1 1.2013484945518415e-06
13 4 1 1.0251115969023752e-06
14 4 1 8.8529434945918001e-07
15 6 2 7.7243809615494755e-07
16 6 1 6.7998654306150893e-07
17 5 4 6.0327822110466341e-07
18 5 1 5.3890819088724636e-07
19 5 4 4.8436237721047231e-07
20 5 1 4.3771753397408914e-07
21 5 1 3.9752677755216976e-07
22 5 2 3.6263763379163558e-07
23 5 2 3.3216101854695529e-07
24 5 1 3.0537616797053767e-07
25 5 1 2.8171372593694466e-07
26 5 1 2.6070569807038179e-07
27 5 1 2.4196661242577438e-07
28 5 2 2.2514944009105266e-07
29 6 4 2.1012063086489712e-07
30 6 2 1.9645131432109507e-07
