0.0 -0.00010531783144556995 -0.00010531784710010073 -0.00010531785466335499 -0.00010531785894070586 -0.00010531786153150082 -0.0001053178632049726 -0.00010531786437732209 -0.00010531786522212396 -0.00010531786584009908
1.0 -1.1056091366699026e-05 -1.1056087100605193e-05 -1.1056085208190251e-05 -1.1056084331107841e-05 -1.1056083810322403e-05 -1.1056083441271769e-05 -1.1056083198270278e-05 -1.1056083034699671e-05 -1.1056082901479158e-05
2.0 4.277756513715957e-05 4.2777568646492098e-05 4.2777570102563689e-05 4.2777570946100538e-05 4.2777571432055483e-05 4.2777571725440137e-05 4.2777571943004622e-05 4.2777572102053259e-05 4.2777572224928852e-05
3.0 2.9153782437452113e-05 2.9153785444995316e-05 2.9153786430934948e-05 2.9153786920540483e-05 2.915378721951551e-05 2.9153787377575863e-05 2.9153787520523284e-05 2.9153787606897887e-05 2.9153787667996325e-05
4.0 1.6971189639826931e-05 1.6971194017821497e-05 1.6971194986109934e-05 1.6971195351275409e-05 1.697119555356439e-05 1.6971195657739506e-05 1.6971195697854888e-05 1.6971195823029762e-05 1.697119580557449e-05
5.0 1.0349787322087785e-05 1.034979639912712e-05 1.0349798143764937e-05 1.0349798529373949e-05 1.034979877252107e-05 1.0349798902638917e-05 1.0349798951896161e-05 1.0349798931999434e-05 1.0349798987804182e-05
6.0 6.8653129827510726e-06 6.8653329029402797e-06 6.8653362560150581e-06 6.8653370991968879e-06 6.8653374007624833e-06 6.865337563244896e-06 6.8653375540329282e-06 6.8653376540823711e-06 6.8653376254294836e-06
7.0 4.9025487273165797e-06 4.902589499959588e-06 4.9025961839488468e-06 4.9025977473757759e-06 4.9025983050537209e-06 4.9025985507475797e-06 4.9025985924189834e-06 4.9025986622146973e-06 4.9025985847871039e-06
8.0 3.6972887750480198e-06 3.6973657978547112e-06 3.697378205152648e-06 3.6973810927448397e-06 3.6973820356001577e-06 3.697382459657937e-06 3.6973824520362727e-06 3.6973825593984336e-06 3.6973825020843461e-06
9.0 2.8997793205673669e-06 2.8999146087602134e-06 2.8999362586483249e-06 2.8999412200189452e-06 2.8999428488309372e-06 2.8999434789622107e-06 2.8999435511141598e-06 2.8999436809684636e-06 2.8999435848425768e-06
10.0 2.3409892691151622e-06 2.3412127854714071e-06 2.3412483248095036e-06 2.3412563274933878e-06 2.3412590673362659e-06 2.3412601494663722e-06 2.3412601269814875e-06 2.3412604313295692e-06 2.3412602999511185e-06
11.0 1.9322904350343174e-06 1.9326413541666671e-06 1.9326965428482727e-06 1.9327089995896373e-06 1.9327131220486164e-06 1.9327146458234289e-06 1.93271488831126e-06 1.9327154937020869e-06 1.9327151745751984e-06
12.0 1.6233724470922162e-06 1.6238998143156674e-06 1.6239822911274491e-06 1.6240006011635316e-06 1.6240066161004356e-06 1.6240087075624254e-06 1.6240097225981653e-06 1.6240101914503389e-06 1.6240097260030391e-06
13.0 1.3836943003287314e-06 1.3844581720864288e-06 1.3845765638291223e-06 1.3846026862092329e-06 1.3846115067446303e-06 1.3846140516043441e-06 1.3846156013235223e-06 1.3846168287024162e-06 1.3846156761039248e-06
14.0 1.1937136164112495e-06 1.1947853954336642e-06 1.1949499644287543e-06 1.1949861912755182e-06 1.1949981280301808e-06 1.1950011634093069e-06 1.1950036201588809e-06 1.1950046294225114e-06 1.1950042019801006e-06
15.0 1.0403881140012472e-06 1.0418504877104817e-06 1.0420728633972077e-06 1.0421213737688809e-06 1.0421365052285601e-06 1.0421407579432238e-06 1.04214398109105e-06 1.0421460016292104e-06 1.0421465767404153e-06
16.0 9.1471077574988263e-07 9.1665817190373496e-07 9.1695090421812227e-07 9.1701438844428526e-07 9.1703518227853641e-07 9.1703983761899267e-07 9.1704322877504666e-07 9.1704657592414485e-07 9.170479896127811e-07
17.0 8.1029234861429707e-07 8.1282984729131669e-07 8.1320637256310595e-07 8.132878597432421e-07 8.1331459608633766e-07 8.1331908636164834e-07 8.1332397495495717e-07 8.1332940541001239e-07 8.133322352491639e-07
18.0 7.2248301426172468e-07 7.2572602366461789e-07 7.2620083708264786e-07 7.2630386228018428e-07 7.2633490600096416e-07 7.2634019731134946e-07 7.2634624996738213e-07 7.2635380606352152e-07 7.2635507776509091e-07
19.0 6.4783911116480229e-07 6.5191251016864216e-07 6.5250064705979673e-07 6.5262729031680557e-07 6.5266327768155945e-07 6.5267188748600474e-07 6.5267845726195956e-07 6.5268870789679499e-07 6.5268891722987431e-07
20.0 5.8375759468973791e-07 5.8879607726456242e-07 5.8950895055593715e-07 5.8966038312479274e-07 5.8970153070415573e-07 5.897124180552114e-07 5.8972011804888065e-07 5.8973538211128485e-07 5.8973439589958402e-07
21.0 5.2824769484631507e-07 5.3438806364648098e-07 5.3523983356760085e-07 5.3541727414021029e-07 5.3546429675480818e-07 5.3547492110247307e-07 5.3548512671682338e-07 5.3550356629971765e-07 5.3550398557840624e-07
