0 6 2 -0.00010303313735967985
1 6 4 -1.2733730354682916e-05
2 6 5 4.1523412980361973e-05
3 3 1 2.869565030266183e-05
4 2 4 1.6859317674830261e-05
5 3 2 1.0343007893440737e-05
6 3 1 6.8818310061233008e-06
7 3 2 4.9205567939189878e-06
8 3 1 3.7125031686233706e-06
9 3 1 2.9121366823693889e-06
10 3 1 2.3511395939579e-06
11 4 1 1.9408525594179569e-06
12 4 1 1.6308251015849658e-06
13 4 1 1.3904089111005128e-06
14 4 1 1.1999929158006776e-06
15 4 2 1.0464855612251086e-06
16 4 1 9.2085806633007326e-07
17 4 1 8.167038681881185e-07
18 6 5 7.2937147522442543e-07
19 4 1 6.5539378152243669e-07
20 4 2 5.9216114659415942e-07
21 5 1 5.3771090672892545e-07
22 4 1 4.9045089580579903e-07
23 5 1 4.4918851610796449e-07
24 3 2 4.1293283977397192e-07
25 3 0 3.8091137129193487e-07
26 2 1 3.5249431136237321e-07
27 1 0 3.2716803913531766e-07
28 1 2 3.0437625707989025e-07
29 3 2 2.8403668389368745e-07
30 1 2 2.6562977235852744e-07
