0 6 2 -8.4925761784448487e-05
1 6 2 1.3567026818251119e-05
2 6 4 3.0172991744885476e-05
3 6 3 1.6578036038872017e-05
4 4 1 8.8653034719036317e-06
5 4 0 5.316000808270184e-06
6 4 3 3.5595406828008836e-06
7 5 2 2.5746080963696139e-06
8 4 1 1.9604311119247709e-06
9 5 2 1.5473796786924447e-06
10 5 3 1.2544671098771096e-06
11 4 1 1.0384981461596305e-06
12 5 1 8.7438727259747559e-07
13 4 3 7.4661812723789003e-07
14 4 1 6.4512153387163168e-07
15 4 3 5.6311580509498533e-07
16 4 1 4.9588376254737541e-07
17 4 1 4.4006405005228137e-07
18 4 1 3.9320133057277946e-07
19 4 3 3.5346937429006787e-07
20 5 3 3.1948918804811738e-07
21 5 1 2.9019469246987888e-07
22 4 3 2.6476648373508781e-07
23 5 4 2.4254327273974295e-07
24 5 3 2.2300924484911704e-07
25 5 3 2.0574897454939127e-07
26 4 3 1.9041956132606796e-07
27 4 3 1.7674529292603689e-07
28 5 1 1.6449736402187962e-07
29 5 3 1.5348420630140392e-07
30 4 2 1.4354169485205244e-07
